#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7
-1,7,0,2.14286,,1,,1,,,,24399,,1333,0.125,0,741,,0,7,38614,24604,,,,,27,193110,64042,23253,206064,37023,10989
-1,0,7,,5,,8,,2,54,,,2626,,8,442,0,1,,0,,,1,,1212.75,6765,51320,17,6,859,24,16,10
-1,2,5,4.5,7,17,6,13,4,4526,,20776,5252,13,2,1725,932,1,0,2,64953,23082,,,729,8266.67,13930,1037,4573,181,1345,35,12
-1,7,0,2.42857,,1,,1,,,,14853,,364,0.125,0,884,,0,7,32212,38793,,,,,11,5970,2062,4289,211521,7000,497220
-1,2,5,3,1,5,1,4,2,82,,13645,273,35,2,471,1135,2,1,1,54078,978,25.75,,1262,,139819,2677,234,160,864,87,18967
-1,1,6,4,3,4,3,0,2,6510,,56571,2126,27,3.5,340,1614,0,0,1,206046,19907,,341,759.667,5067,164216,318,34,37,5,15,3
-1,7,0,1.71429,,1,,1,,,,29635,,219,0.125,0,844,,0,7,62696,49703,,,,,0,73447,939,7661,12744,60478,487
-1,0,7,,3,,3,,2,5939,,,4927,,8,541,0,1,,0,,,43,80,671.5,11007.3,4,129954,120,8436,297016,3,18
-1,7,0,2.14286,,2,,1,,,,14569,,8,0.125,0,661,,1,7,16792,17657,,,,,0,7119,180,2284,37359,10349,3068
-1,5,2,1.4,1,0,1,1,2,7187,,79480,1067,80,0.5,608,477,0,0,4,82419,77912,,,1067,,18,2928,4331,1322,64,10,17224
-1,1,6,4,1,4,1,0,2,1709,,11981,558,17,3.5,446,393,1,0,1,36941,6016,23.3333,108,590,2580,1533,9,8679,3838,7674,9,2870
-1,0,7,,1,,1,,1,30255,,,7990,,8,278,0,1,,0,,,,293,1290.5,26236,40,4232,508964,4,54452,1070,105
-1,7,0,1.85714,,0,,1,,,,5674,,69,0.125,0,928,,1,7,9429,,,,,,18056,106,382,2536,21959,14011,295
-1,0,7,,1,,1,,2,9,,,866,,8,207,0,2,,0,,,14,83,659,2637.5,34356,10,51,104,3999,103,8
-1,3,4,1.66667,1,3,1,4,2,248984,,13009,3807,23,1.25,1410,523,1,2,2,18522,140,42,140,565,14479,126954,207,107,181108,14445,103412,1341
-1,4,3,3.75,1,5,2,4,2,40,,34692,5571,62,0.8,811,386,1,1,4,90783,8740,6,,485,16222,182537,17,6,1485,22,11,8
-1,1,6,1,4,0,8,0,2,12580,,,2316,372093,3.5,653,1395,1,0,1,,,1,156,1007.5,5861.5,5,6,74676,15,131,797854,18743
-1,4,3,2.75,2,2,2,1,2,47585,,46861,951,6,0.8,369,740,1,0,4,100288,30441,,198,606,2050,0,663,4,11764,19110,48401,3706
-1,0,7,,3,,3,,2,119297,,,403,,8,509,0,2,,0,,,30.5,257.667,992,,1,8326,640,17,15,106,568
-1,2,5,1.5,1,2,2,0,1,4811,,381,591,1343,2,1110,2149,1,5,2,562,199,6,375,1098.5,,638552,4153,73555,357,2423,220,28721
-1,1,6,1,2,2,2,0,2,153114,,6303,3483,9210,3.5,1134,494,1,0,1,6303,6303,26,110,1158,6535.33,0,2935,18,13,10,56,84
-1,0,7,,0,,0,,1,22863,,,902,,8,640,0,1,,0,,,27,253,568,2591.5,74,27,7,6,15,110,16
-1,3,4,1,1,0,1,0,1,95174,,11780,1040,1120,1.25,295,972,0,1,3,11780,5758,,230.667,,3468,74920,270,1274,15,5,11313,7367
-1,0,7,,2,,3,,2,7963,,,2628,,8,491,0,1,,0,,,8,,819.333,5310.33,893,688,40,811,1444729,232,517
-1,4,3,1,-1,1,1,0,1,3367,,742,1389,10110,0.8,132,538,1,0,4,742,742,24,,,4119,22,1555,2894,8521,11,1303,14569
-1,0,7,,1,,1,,1,192046,,,990,,8,1148,0,1,,0,,,11,106,907,2451,0,14,8,7,6,5300,3
-1,1,6,1,1,0,1,0,1,10128,,29538,4667,3149,3.5,221,1467,2,0,1,29538,,,79,1189,7356.33,5,16517,1335,27890,12452,282,11425
-1,6,1,2.66667,0,0,0,1,1,1202,,47706,30,20,0.285714,1000,1400,0,2,5,88165,21215,30,,,,0,1202,645918,29159,1396,169,6953
-1,4,3,1.25,1,0,1,0,3,9,,2730,366,258,0.8,1116,380,1,0,4,2827,2827,1,81,1017,,20062,116650,19,21,1716,1573,1417
-1,0,7,,1,,0,,1,76643,,,1364,,8,1090,0,2,,0,,,13,,912.667,3391.5,33,18,38,53,1970,822,84
-1,1,6,1,1,0,1,0,1,2103,,4644,304,221,3.5,1285,4976,1,2,1,4644,,39.3333,346,679.5,,216,1764,18076,64700,4989,5704,25908
-1,1,6,2,2,2,1,0,2,198,,282,2320,1104,3.5,656,751,3,3,1,482,482,13,92,626,6282,0,25,936,137,23,35297,1104
-1,3,4,1.66667,0,0,0,0,2,123,,2782,917,61464,1.25,173,471,1,3,3,7522,1043,22,378,1169,2099,11,117756,226,8877,14285,4074,451
-1,6,1,2.83333,0,2,0,1,1,33,,13156,18,4,0.285714,133,903,0,1,6,29163,17223,18,,,,13,13175,41615,47943,94479,1582,56497
-1,2,5,1,1,1,1,0,2,115,,33805,680,13,2,638,1486,1,0,2,33805,33805,56,145,1065.67,,25786,663349,3,301201,4069,1121,8787
-1,1,6,4,1,2,0,0,1,95248,,3801,3429,21,3.5,488,2969,1,4,1,10989,56,56,102,1377,8831,259593,1209,2879,17423,9814,59045,43147
-1,7,0,2.14286,,0,,1,,,,22056,,6,0.125,0,695,,1,7,46792,8870,,,,,0,194,1078,1374,246,38,1523
-1,3,4,1.66667,1,2,1,2,2,53,,60537,487,13,1.25,749,952,0,1,3,76804,56324,,92,618.333,,0,240,288,51,18,6,688
-1,0,7,,3,,3,,2,10,,,3952,,8,422,0,2,,0,,,20,420,1360,6465.25,15,29,329,41,90,6237,1936
-1,3,4,1.33333,1,2,1,1,1,83939,,3006,2622,83010,1.25,567,574,0,1,3,3474,3474,,217,1295,4487,2921,15912,4083,27,10248,9099,82711
-1,1,6,4,1,6,2,0,2,16578,,6983,1440,290,3.5,414,1372,4,0,1,19328,154,,237.5,1062.67,4974,1133,90,282,34,45,32,7650
-1,0,7,,18,,38,,2,736336,,,67964,,8,498,0,2,,0,,,,90,507,118661,0,8369,797734,6,9,9,15
-1,0,7,,1,,1,,1,10051,,,1499,,8,749,0,1,,0,,,66,107,1091.5,4014.5,60,1986,30,48,1342,10117,1994
-1,3,4,2,0,1,0,1,1,2733,,19947,687,782,1.25,410,2349,4,3,3,29376,27813,,371,792.667,,26098,26008,5693,1212,1424,367,1086
-1,0,7,,2,,3,,2,2709,,,1709,,8,1365,0,1,,0,,,,288.667,1405,3230,26375,267,13,49,49,742,33
-1,4,3,3.25,11,3,12,3,1,67939,,94269,2363,45,0.8,322,704,3,0,4,246710,199375,,,833,5424,6,59,5329,28841,9,47,1463
-1,7,0,2.14286,,1,,2,,,,19945,,8253,0.125,0,1346,,3,7,24772,24218,,,,,0,601282,1453,129989,15525,26320,7454
-1,0,7,,0,,1,,1,16,,,489,,8,709,0,1,,0,,,11.3333,308.667,,2460,129677,11,182743,5,23,80757,11
-1,1,6,0,1,0,0,0,1,2167,,,530,,3.5,835,386,0,0,0,,,42,268,1280.5,,48051,58858,5777,8790,8334,1231,7219
-1,0,7,,3,,2,,2,70483,,,18305,,8,249,0,0,,0,,,,115,681,27259,48679,147820,133691,121678,21800,49267,227807
-1,0,7,,3,,5,,2,691,,,19603,,8,887,0,1,,0,,,48,231,,29334.2,14367,5999,30066,12718,17409,21503,70828
-1,0,7,,3,,3,,2,64111,,,17249,,8,476,0,0,,0,,,,,647.5,25549.2,20,2800,124025,659,7,2409,7
-1,0,7,,0,,1,,1,15237,,,3292,,8,363,0,1,,0,,,,224.5,785.333,16949,16,3,4,217,1279,7,108
-1,5,2,1.8,1,1,0,1,1,2442,,12005,387,702,0.5,390,374,0,1,5,12717,12626,11,,762,,0,12026,10,6689,5692,3413,5215
-1,7,0,1,,1,,1,,,,12566,,139,0.125,0,551,,2,4,21776,21085,,,,,0,8178,3860,10258,18743,91189,113242
-1,7,0,1.42857,,1,,1,,,,17385,,13601,0.125,0,1384,,1,6,28128,16952,,,,,4,202,8478,5727,1550,2744,1181
-1,6,1,1.83333,0,1,0,0,1,673599,,6781,354,5883,0.285714,112,333,0,1,6,11307,2783,,354,,,140,7378,5703,201,7191,8493,18605
-1,1,6,0,0,0,0,0,1,319770,,,5112,,3.5,853,678,1,3,0,,,25,126,,25361,525355,488,61380,106767,49193,6,3
-1,0,7,,3,,2,,2,185,,,1206,,8,682,0,2,,0,,,31,,749.75,2704.5,112312,11266,60606,3738,12528,2861,907
-1,6,1,2.66667,4,9,0,7,2,430,,14661,277,19,0.285714,495,853,1,3,6,20775,13005,,277,,,239,2783,8979,2702,2769,5913,6881
-1,0,7,,1,,1,,1,26157,,,4128,,8,274,0,1,,0,,,,194,747,6940.25,33183,227195,36,53,94,111,2563
-1,0,7,,3,,3,,2,22827,,,2986,,8,497,0,1,,0,,,1,194,730,4994,67,9,1299,103,30,2821,322
-1,6,1,3,0,1,0,1,1,397278,,21874,582,338,0.285714,117,423,0,1,6,43698,20401,,,582,,7,4280,8895,30081,89,11409,1273
-1,6,1,3.5,0,2,0,3,1,8,,23810,3,128,0.285714,145,861,0,2,6,38299,13135,3,,,,158513,1705,41439,11790,37,6859,5
-1,1,6,3,1,1,1,0,1,315,,28036,4633,2,3.5,805,518,0,0,1,66339,66339,,196.333,686,13261.5,0,14427,19,1104,10041,1465,1712
-1,2,5,4,1,2,2,1,2,41251,,32657,638,20,2,487,3169,0,9,2,129141,33246,51,,785.25,,10,156158,14059,211871,1242,18871,19
-1,2,5,1.5,3,0,7,0,2,71910,,13289,150,23,2,749,2859,1,1,2,14174,12405,12,224,488,,2,7380,221880,1514,271867,10448,273507
-1,0,7,,1,,1,,1,29751,,,191,,8,665,0,0,,0,,,12.3333,277,467,,5,11657,228823,30,30219,85059,66453
-1,0,7,,1,,1,,1,35,,,576,,8,350,0,1,,0,,,50,243.5,874.5,,4,5,395,9,19,63,1113
-1,4,3,2.25,1,2,1,2,1,394455,,1817,1635,31022,0.8,422,868,0,1,4,4134,284,,352,,4202,0,88918,105373,3784,619,19722,276489
-1,0,7,,1,,1,,1,203,,,487,,8,605,0,1,,0,,,46.5,298,535,1700,1281,2917,1732,131,8023,6350,6594
-1,7,0,2.71429,,1,,1,,,,32299,,3331,0.125,0,1336,,1,7,75058,4818,,,,,0,115055,144,69,328505,16922,14940
-1,0,7,,9,,11,,6,53100,,,12994,,8,1157,0,1,,0,,,,163,,18126.4,43,5911,791,445,176,152,988
-1,6,1,1.33333,1,0,0,1,2,4335,,3471,24,285,0.285714,878,1223,0,2,6,4835,4719,24,,,,22,4335,4346,1304,4453,4741,13924
-1,2,5,2,0,1,0,0,1,2890,,36931,211,238,2,360,475,1,2,2,98742,6150,6,279.667,,,40199,41482,2599,1493,82534,35532,1552
-1,0,7,,1,,1,,1,12,,,756,,8,289,0,4,,0,,,24.25,,725,3744,70750,4397,1355,1207,378,2459,131
-1,3,4,1.33333,0,0,0,0,1,260265,,1856,1997,8,1.25,707,523,0,0,2,2619,3991,33,111,464,7380,261769,99190,18079,10858,145,1418,1664
-1,5,2,1.8,-1,0,0,2,1,107,,4500,42,56,0.5,835,505,1,3,4,8619,,41.5,,,,6810,37594,5808,61907,443,32620,2979
-1,7,0,1.42857,,0,,3,,,,14067,,1761,0.125,0,892,,1,6,19998,13740,,,,,5,3642,18804,1579,32095,18363,10240
-1,4,3,3.5,3,6,1,5,2,47531,,21945,909,52,0.8,345,968,0,1,4,70158,22389,,,908.5,,30,8711,83529,6882,18713,24708,364421
-1,0,7,,2,,2,,2,976,,,699,,8,723,0,1,,0,,,36,168,1163.25,,149913,47,1092,85,54,14,4
-1,0,7,,1,,1,,2,19,,,388,,8,616,0,2,,0,,,8.75,294.5,,2089,7157,1564,5441,24,1649,12,1535
-1,0,7,,2,,2,,2,74187,,,1210,,8,474,0,2,,0,,,,184,890.667,2714.5,1448,1553,122,2602,3644,3504,4217
-1,0,7,,1,,1,,1,133591,,,2088,,8,509,0,2,,0,,,,152.5,460,3462.5,38079,876085,1364,1543,335906,91,68844
-1,7,0,1.42857,,1,,2,,,,7159,,31052,0.125,0,1646,,1,7,10336,11896,,,,,31754,1603,5918,1359,8341,3274,208853
-1,0,7,,0,,1,,1,1089,,,3108,,8,611,0,1,,0,,,,,1064.67,5150.67,2854,3121,11,1462,924,3253,1310
-1,1,6,1,0,0,1,0,1,47921,,428,569,45,3.5,299,286,1,0,1,428,,,307,962,,18,89,85,4,6995,1970,521
-1,2,5,3,2,2,3,0,1,93,,54817,2339,11,2,645,2346,1,2,2,133057,45032,26,,732,5102.5,81876,101130,1388,10060,7251,8751,1407
-1,5,2,2,1,1,0,1,1,11,,14050,20,5,0.5,822,817,0,1,5,16848,14487,20,,,,1098,62048,6,86,100987,10991,139839
-1,6,1,1.5,2,0,0,0,2,220,,3496,125,100,0.285714,157,483,0,1,4,4219,2818,,125,,,332628,75,97,7040,1013,122954,228840
-1,2,5,1.5,0,2,0,2,1,272991,,118278,581,1589,2,433,599,0,2,2,234169,234169,26,135.5,,2581,0,1724,11394,5405,173,1722,38404
-1,0,7,,1,,1,,1,9,,,49,,8,289,0,1,,0,,,19.2,125,,,51876,241,109,9875,23,4,80
-1,0,7,,4,,7,,3,6,,,3085,,8,308,0,1,,0,,,28,216,1182,9384.5,61,9,45,32,5,48,40
-1,1,6,3,1,2,1,0,2,67,,1988,3720,1996,3.5,684,1996,0,0,1,2598,1697,,223.333,,7215.67,0,36,23,27,26,17,29
-1,2,5,5.5,1,8,1,4,3,45,,21804,2978,3,2,574,501,1,0,2,90291,2298,22,,1089.67,11601,0,48,1383,100,335,1040,5979
-1,4,3,3,1,2,1,2,1,203394,,22837,5757,95,0.8,739,1374,0,1,4,57813,5813,,,,5756.67,37416,6877,8869,17519,1154,8844,10302
-1,2,5,6,3,2,2,2,2,4742,,13229,2108,3,2,371,481,0,0,2,25297,7984,,195,588,3253,0,43,89,2,11,1617,5814
-1,5,2,2,1,2,0,2,1,2404,,6992,322,970,0.5,905,894,4,1,5,16333,2047,,322,,,46516,23746,17245,48,14390,4759,24434
-1,2,5,1,1,2,1,0,1,276,,14624,270,452,2,546,1019,1,0,2,14624,14624,6.5,286,763,,5726,899,288473,15936,1540,2767,331
-1,0,7,,1,,1,,1,254,,,5598,,8,1010,0,0,,0,,,5,146.5,844,37748,1764,39,5114,3625,666,29392,37
-1,0,7,,0,,0,,1,35272,,,1100,,8,220,0,1,,0,,,23,220.333,503,6489,7275,8,7,92,6,8,25
-1,0,7,,2,,3,,1,200,,,724,,8,312,0,2,,0,,,30.5,184,,2380.5,56264,1102,38,21,206,31,1464
-1,0,7,,1,,1,,1,934,,,84,,8,506,0,1,,0,,,14.6,258.5,,,8298,14,10,1868,489,1086,8149
-1,3,4,3,2,3,2,3,2,10768,,14182,30001,13,1.25,959,1510,2,2,3,18187,10999,55,,1159,117631,43517,1349,1898,2674,3916,5671,8641
-1,7,0,1.85714,,2,,4,,,,54802,,677,0.125,0,1104,,0,7,97330,62335,,,,,29,1150,24,67,9281,2001,368
-1,7,0,2.57143,,3,,3,,,,47374,,29,0.125,0,1070,,1,7,71816,38210,,,,,15,1032,21627,5541,25057,2391,210
-1,7,0,2.28571,,2,,2,,,,20200,,7,0.125,0,928,,1,7,40687,42438,,,,,31956,118,94,78,11616,3629,20
-1,7,0,2.42857,,1,,1,,,,19678,,16,0.125,0,753,,1,7,38666,28090,,,,,1,8742,25007,42351,365,728,99
-1,5,2,1.6,0,1,0,1,1,81198,,1956,63,49,0.5,453,659,1,2,5,2680,1535,8,117,,,17,7666,20602,100596,25445,1957,5238
-1,7,0,1.71429,,0,,0,,,,10819,,16,0.125,0,1263,,2,5,20036,14946,,,,,4,30395,3468,158860,3061,33133,67095
-1,7,0,1.28571,,0,,0,,,,1507,,8372,0.125,0,1667,,0,5,3036,4072,,,,,5,34930,2731,11270,1645,32212,7941
-1,1,6,1,1,1,1,0,1,479,,7660,142,65,3.5,900,1641,1,4,1,7660,7660,22.4,,742,,25,1119,16,746,672,1158,209
-1,6,1,2.5,0,3,0,4,1,85885,,42116,6,45501,0.285714,211,1386,0,1,6,53742,86921,6,,,,13,6844,56125,2783,9,262724,342363
-1,6,1,1.66667,0,1,0,1,1,2403,,7376,57,111948,0.285714,100,669,0,1,6,12734,17356,57,,,,0,40148,11822,2403,47986,38780,61869
-1,1,6,3,2,5,1,0,2,136,,1882,339,22376,3.5,368,4705,0,11,1,4589,135,2,163.667,1540,,19,50,11988,32,138,29,1351
-1,0,7,,2,,2,,1,96,,,5461,,8,326,0,0,,0,,,,,486,6705.25,11,34,134,1097,125,21,23
-1,6,1,1.5,0,2,0,2,1,1275,,18091,94,88529,0.285714,417,995,0,1,6,19886,26792,,94,,,17476,10141,28446,21132,1275,87606,83895
-1,2,5,2,5,2,9,0,1,351072,,1081,1007,6130,2,246,1878,0,1,2,1759,1162,,148.667,,2293.5,294151,65750,1491,51618,1710,1841,714
-1,2,5,2.5,1,1,0,0,1,8445,,6213,697,7,2,224,1003,1,1,2,15232,15232,3.5,153,654,2672,6,277,15,2218,14,7415,2010
-1,6,1,2.16667,3,1,0,1,2,267,,4892,16,75869,0.285714,205,479,0,1,6,6989,,16,,,,125,114,2313,1738,1889,67661,1294
-1,0,7,,1,,1,,2,24,,,652,,8,412,0,3,,0,,,35,168,1020,2248,21,11,8,3,22,5,24
-1,7,0,2.14286,,2,,2,,,,17676,,82395,0.125,0,1063,,1,7,29392,16849,,,,,0,1298,388657,94676,33337,7434,266313
-1,1,6,1,2,1,3,0,2,238443,,126,2439,170317,3.5,2161,2817,1,3,1,126,,3,240.5,510,11201,2,194050,3,18621,80682,76553,13081
-1,6,1,2.5,0,1,0,0,1,11356,,2713,42,29,0.285714,511,1237,0,2,6,5363,672,42,,,,139,65,5593,7454,98,1335,2467
-1,3,4,1,1,0,1,0,3,1507,,6697,21,5,1.25,410,1906,2,1,2,11957,1777,20.5,,,,1514,158156,174179,2438,2198,18369,1043
-1,3,4,2.66667,2,2,2,1,2,14248,,12805,234,43,1.25,624,2440,0,2,3,22591,19120,28.5,245,633,,6,7,67,37,80654,11418,14
-1,0,7,,4,,4,,2,81975,,,4291,,8,1441,0,1,,0,,,24,426,971.5,9214.33,448852,23,38,2253,47,1299,692058
-1,7,0,1.28571,,0,,0,,,,19294,,97,0.125,0,3605,,1,6,26780,16661,,,,,0,5876,4247,218,7252,12901,80586
-1,4,3,2.5,3,1,4,1,4,98108,,10609,778,58461,0.8,317,332,2,3,3,22192,22889,48,,468,1817,0,3223,100581,26534,1275,118400,10
-1,5,2,1.8,0,2,0,2,1,1824,,2603,118,227,0.5,1055,1638,1,1,5,2933,1797,,118,,,13,3134,86,1057,7590,2504,1545
-1,1,6,1,0,0,0,0,1,174979,,1947,334,1377,3.5,479,1865,0,0,1,1947,1947,11.8,,,1947,6786,52,67,1377,3351,6724,944
-1,4,3,1.5,0,1,0,1,1,4252,,952,25,224,0.8,237,2233,0,1,4,1555,348,25,,,,13260,1119,5811,6,40614,31575,8
-1,4,3,1.5,0,1,0,1,1,30,,13607,152,2123,0.8,190,861,2,2,4,13795,17885,1,227.5,,,17,19169,74601,160,1396,4342,1237
-1,7,0,2.85714,,1,,1,,,,7489,,49,0.125,0,176,,2,7,16829,4332,,,,,12,24330,61971,275,103,2996,613
-1,0,7,,2,,2,,1,58,,,1065,,8,354,0,1,,0,,,10,298,974.5,4604,1911,149,4130,738,775,10977,90
-1,2,5,2.5,1,1,1,1,1,33810,,21095,1067,16847,2,322,1341,2,0,2,43232,822,31,,695.667,3216,12,42988,399,8,12,21,6
-1,1,6,3,0,1,0,0,1,149,,38207,2403,2,3.5,263,2274,2,0,1,87932,87932,6,,686.5,4346,37,74909,19,8,4,8,431
-1,0,7,,1,,1,,1,1868,,,766,,8,474,0,1,,0,,,26.75,,1169,2044,465502,44562,4841,40754,4769,6,11
-1,2,5,2,0,0,0,0,1,15471,,2476,480,41,2,815,1093,0,2,2,3561,1748,22.6667,117,,2215,5873,5546,1440,1610,5464,2765,128
-1,0,7,,0,,3,,2,243072,,,2332,,8,400,0,0,,0,,,,224.25,715,12377,0,10,7,655091,11,14,54
-1,7,0,2.85714,,1,,2,,,,23187,,8,0.125,0,850,,1,7,36262,41165,,,,,36,369413,56616,30189,16946,13081,8647
-1,6,1,2.66667,0,0,0,0,1,53,,18670,2130,24660,0.285714,269,548,0,1,6,35248,,,,,2130,1896,1059,83797,3926,30279,33,10089
-1,1,6,2,1,1,1,0,1,707,,65655,140,6,3.5,826,423,1,7,1,91384,39926,6,166.2,,,94579,34,1657,14,125,3942,5
-1,4,3,2.5,1,1,0,1,2,58280,,7200,268,1769,0.8,346,1685,1,0,4,14670,,,86,632,,0,5568,1733,70216,213041,33,23297
-1,5,2,5.6,14,3,13,2,4,19872,,12118,8188,9,0.5,535,311,4,0,5,36131,21948,,,,8188,12,12,75775,1131,400,47936,5114
-1,5,2,1.6,1,0,0,0,1,23,,47182,1969,95,0.5,402,738,0,1,5,80858,80052,,,1155,2782,215733,47161,21723,203668,80502,2341,488
-1,0,7,,2,,2,,2,20129,,,2268,,8,386,0,1,,0,,,,325,1152,4308,1300,82,1727,13,865,45,769
-1,1,6,1,2,2,1,0,2,38289,,4130,1107,19,3.5,719,1275,0,0,1,4130,4130,35,72,,3233.5,12778,7223,1297,19,5724,2914,12853
-1,0,7,,3,,2,,1,1571,,,417,,8,538,0,1,,0,,,9,223.5,615.5,,7288,3,3110,5457,3595,15286,21379
-1,2,5,4.5,2,2,2,0,2,68,,44113,1694,5,2,588,1112,2,1,2,82111,9398,,307.667,1038,6510,0,414,269,58,2685,76,1871
-1,1,6,1,1,1,1,0,1,8,,11286,27348,4,3.5,271,525,1,0,1,11286,11286,,158,,34145,0,14269,33,86,2,9909,4
-1,7,0,1.14286,,0,,0,,,,46019,,28,0.125,0,442,,2,6,82124,98176,,,,,1,98,282450,8590,5838,64649,12862
-1,5,2,2.6,1,1,0,1,2,6422,,16600,95,574,0.5,492,1792,1,4,5,20449,13903,,95,,,0,375716,6984,194627,5859,21445,88995
-1,1,6,19,2,38,1,0,2,21420,,10193,6187,3,3.5,523,2084,0,3,1,88669,88669,,300,745.5,11776.7,31,879,29,1856,970,346945,71395
-1,4,3,2.5,1,1,1,0,2,618,,13188,687,38,0.8,597,656,0,2,3,27581,8511,,243,1575,,24,1036,73150,46435,18661,1475,181479
-1,6,1,2.66667,0,2,0,2,1,349869,,44464,7653,34,0.285714,426,840,2,1,6,122326,63466,,,,7653,0,48988,92722,109295,32539,761306,1069
-1,2,5,11,1,8,1,6,2,89771,,47627,3040,6,2,1238,1499,1,2,2,177396,104373,,,1126,3518.25,40,58,2795,756,3787,64689,77601
-1,6,1,0.666667,0,1,0,1,1,4628,,8240,18,5602,0.285714,1012,1005,0,2,4,8240,1882,18,,,,11,98020,41663,11251,131,4628,61914
-1,0,7,,1,,0,,1,137565,,,381,,8,535,0,0,,0,,,,197.75,624.667,,122406,5706,19,3,12785,655,3318
-1,5,2,2,1,0,1,1,1,17899,,2376,44,7153,0.5,247,2442,0,2,5,5501,1814,44,,,,30373,314243,185354,44596,34644,2,1147
-1,7,0,0.857143,,1,,1,,,,3467,,1651,0.125,0,981,,1,4,3979,3787,,,,,2842,50486,8637,8606,13378,44207,172
-1,6,1,1.5,38,2,0,1,8,555494,,4481,580,588,0.285714,298,1043,2,1,6,5350,5350,,,580,,139660,33332,24039,6026,19724,7832,430017
-1,6,1,1.66667,1,1,0,0,1,64,,36883,1863,67,0.285714,218,560,1,1,6,44279,44085,,,,1863,20,69124,159,27372,63229,12444,9985
-1,7,0,0.714286,,0,,0,,,,15984,,47,0.125,0,759,,1,3,22443,,,,,,33,54379,218876,10139,1551,25961,141292
-1,0,7,,0,,1,,1,635,,,667,,8,562,0,1,,0,,,5,325,1085,2159,4,1007,34,10,2194,18254,15568
-1,7,0,2.57143,,1,,1,,,,45848,,13,0.125,0,1174,,2,7,79352,64200,,,,,1523,39,29,43,4553,5555,4065
-1,4,3,2.5,0,1,0,1,1,343111,,13284,1177,4,0.8,435,1450,0,1,4,23370,5498,52,,1446,2033,135129,70766,56,11419,122470,554254,74811
-1,5,2,1.6,0,1,0,2,1,56,,18264,96,38095,0.5,414,1743,1,2,4,19173,17448,49,142,,,24,24626,8909,1370,68737,33127,4688
-1,2,5,3.5,1,1,0,0,1,29,,149458,441,8,2,302,1294,1,0,2,395482,232603,40,,,1643,21541,24,64,1399,217,9,116
-1,2,5,2,2,2,4,0,2,131024,,33128,206,20,2,836,2578,1,2,2,82121,82121,24,343,613,,171374,393129,1383,10044,33100,135751,29
-1,2,5,2,1,2,1,0,1,6,,1863,2046,3822,2,227,502,2,2,2,2855,2855,2,115,,5055.5,11,22,107,100,1446,7546,849
-1,1,6,1,1,1,1,0,1,22,,459,2006,12361,3.5,429,835,1,0,1,459,,28,316,1538,3384,2,13,13,3,38,1181,162
-1,7,0,0.857143,,0,,1,,,,7314,,148,0.125,0,713,,4,5,7933,6000,,,,,17013,10583,6733,5787,93628,1341,1861
-1,6,1,1.33333,0,1,0,2,1,70996,,61883,474,11848,0.285714,169,757,0,0,6,63234,89886,,,474,,11,70993,2,368580,225994,119435,93511
-1,6,1,1,0,1,0,1,1,4780,,1663,316,197,0.285714,905,887,0,0,4,2493,1100,,316,,,34,16248,5312,16997,76268,20588,11179
-1,6,1,1.5,0,4,0,2,1,2649,,22906,776,1172,0.285714,126,570,0,2,6,24416,26316,,,776,,7,244503,2175,80634,24,82850,4495
-1,5,2,1.8,2,1,2,1,2,65856,,16242,536,289,0.5,1383,939,0,0,5,20715,18076,,,536,,27,75,28472,8935,11269,11857,1121
-1,5,2,1.6,0,0,0,0,1,2098,,3806,339,96,0.5,214,321,0,0,5,5782,6372,44,,634,,36,245,3997,8603,294,1543,7235
-1,1,6,3,0,1,1,0,1,284290,,7700,966,4,3.5,450,889,0,0,1,14400,,19,286,1041.5,3386,20,37234,5676,27763,933,1723,12
-1,4,3,2,4,1,1,1,2,253068,,11009,7805,8,0.8,261,267,0,0,4,23676,15848,,,,7805.33,23,6354,145432,289095,51844,18920,1027
-1,7,0,0.714286,,0,,0,,,,20282,,1205,0.125,0,2235,,0,5,20282,33352,,,,,31,1239,6110,9829,8637,26115,100490
-1,1,6,2,1,2,1,0,1,5423,,47181,190,12,3.5,281,763,1,2,1,54490,39872,11,118.5,654,,4,13,75,1241,1311,6122,14
-1,3,4,5,0,7,0,8,1,15117,,41050,568,7,1.25,539,616,1,1,3,84282,1100,,82,730,,59097,134,12903,47268,312902,2732,191396
-1,4,3,1.25,1,2,0,1,2,119,,3829,6141,46,0.8,552,1406,3,0,4,5748,5748,,,,6141,10083,1051,1658,189,41,53,47
-1,0,7,,10,,9,,4,43382,,,71955,,8,953,0,1,,0,,,,384,,83883.8,7208,27,9,113,512,9,18115
-1,0,7,,1,,2,,1,87795,,,580,,8,224,0,1,,0,,,24.5,233.5,,3498,30233,6,9801,6,3,12,21
-1,0,7,,0,,0,,1,63974,,,1616,,8,428,0,0,,0,,,13,111.5,1618,3152,0,41,9,1122,3075,200,5526
-1,4,3,1.5,0,-1,1,3,1,1983,,6776,141,6,0.8,151,955,1,1,4,7701,152,26.5,370,,,103,36157,13,4,3,25669,1448
