#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18
-1,0,18,,1,,1,,1,784,,,1144,,19,578,0,1,,0,,,10,241.8,1295.75,7067.5,14,85,2124,268487,102,1098,35,1540,37,63,4,358,27,81,10,2518,23,9
-1,0,18,,1,,1,,2,192,,,3391,,19,835,0,1,,0,,,30,188.6,1145,7074.25,17,1711,23,5642,1238,9,78,1384,40,13,24,1496,13,8794,21,1174,102,15731
-1,0,18,,1,,1,,1,230,,,180,,19,606,0,2,,0,,,23.9,154.4,741,,73,810,3278,1210,3276,4520,373,371,7234,1991,3477,714,1611,706,4091,251,3371,34140
-1,13,5,1.30769,1,0,1,1,2,378528,,2796,889,5340,0.428571,827,1101,1,0,10,4143,4566,47.6667,,934,3369,20,21619,1200,8921,1707,10755,99,4247,53,409,1542,15982,1403,1104,23031,7319,2655,11
-1,0,18,,1,,1,,1,2868,,,992,,19,578,0,1,,0,,,12.3333,,951.385,2725.5,35,22,658102,10098,5772,1452,84115,15811,3793,9204,13,8047,1938,3806,99,3382,3611,12184
-1,17,1,1.76471,2,1,0,2,3,26,,12450,1010,26818,0.111111,235,1995,0,1,16,16802,12429,,,1010,,15,334786,5910,1960,43053,2541,28036,2325,373,16651,30788,2828,143049,142450,70872,1776,33,120214
-1,10,8,1.2,0,0,0,0,1,67,,11120,351,387,0.818182,545,768,1,0,9,12342,13026,24.6667,178,,2021,0,67,7168,4141,113,1374,127,8467,5727,131,1397,281,1253,461,148,627,54,52
-1,0,18,,5,,5,,3,33189,,,4484,,19,605,0,2,,0,,,50,247.5,962.833,8738.75,11,61943,1363,11,533,1409,1340,2958,533,114,833,684,118,34,78,111,901,928
-1,14,4,2.14286,1,1,0,1,2,45556,,22406,24129,178,0.333333,716,597,1,0,13,36051,6426,,170,592.5,95161,58923,364,50282,6940,21964,2825,4394,74653,17321,20195,2926,40400,30095,35784,13156,1134,85,1499
-1,15,3,1.73333,0,1,0,1,1,96,,15258,276,55,0.25,130,495,1,1,13,18574,21729,6,313,510,,19,11882,126970,1453,1769,1006,2782,249,915,22,4,443,14724,1348,1145,3180,37175,302
-1,0,18,,1,,2,,1,23734,,,714,,19,333,0,2,,0,,,10,380.333,738.8,2649,270579,306,318,62,1278,16,605,301,21,589,942,136,189,960,4,197,17,73
-1,18,0,1.44444,,0,,1,,,,20000,,20,0.0526316,0,1241,,1,18,28342,25724,,,,,0,1557,2798,1277,86551,12618,77,1541,180,15627,31499,17333,4411,20365,1175,25848,10068,417
-1,10,8,2.5,1,2,1,3,1,7565,,13333,846,5920,0.818182,886,1454,1,1,10,45334,28706,41,251,654.25,3608,26,158240,14501,25822,5774,59193,282574,28476,2856,44962,19801,42,30153,21580,110,11774,17189,2376
-1,18,0,1.33333,,0,,0,,,,9132,,150,0.0526316,0,1306,,1,16,13443,10840,,,,,40,39053,1437,248,7342,9679,530,829,546,702,3269,3267,2494,6984,1351,188,1845,16688
-1,18,0,2.27778,,1,,2,,,,8751,,17,0.0526316,0,6496,,2,18,13736,9568,,,,,0,1602,1279,7237,1589,6989,3196,1478,4410,2420,70,182,139,1486,1235,123,4029,149
-1,1,17,2,6,2,10,0,2,7457,,3621,5741,2451,9,647,1417,1,2,1,4543,4543,17,433,973,8274.7,12901,5749,4,188,2495,5951,168,23,7,634,48,328,410,2272,21,1358,384,250
-1,2,16,1.5,2,1,3,1,2,1564,,3114,3620,968,5.66667,543,1866,1,0,2,3141,3086,,212,747.333,10476.6,112979,1141,39,1015106,3167,38623,10239,1162,7325,9298,10926,4161,3043,1919,14297,20900,1908,16
-1,1,17,2,2,0,2,0,2,14256,,32292,3613,2,9,411,402,1,0,1,57436,57436,53.5,273.667,811.333,6805,51423,2637,32,456,99,118,1619,3481,5701,15,158,463,826,9,1427,16,516,1538
-1,10,8,1.4,1,1,1,1,1,496428,,11919,634,28509,0.818182,316,1137,1,2,8,20350,20291,2,193,878.667,1852,20494,4,1006,522,18603,18642,2547,3400,7126,40214,5660,36443,11302,15351,39045,295,20237,26827
-1,0,18,,2,,2,,2,789,,,3629,,19,551,0,1,,0,,,14,253.333,1051.33,14364.2,22,501370,2849,86,2951,7979,2794,2106,848,5,694,2721,2688,1404,5480,286,158,22
-1,10,8,1.7,0,1,1,1,1,27817,,15194,182,15,0.818182,680,1269,2,2,9,28510,2148,17.8,313,744,,14,6,54,9,878,21687,71,6997,92259,3420,17149,164,9237,13,9102,1205,2,6
-1,0,18,,1,,2,,1,465,,,1289,,19,698,0,1,,0,,,10,364,660,4540,2,469,10,65,657,96,6,74,34,96,95,57,16,243,29,4,605,5
-1,1,17,1,1,3,2,0,2,5150,,186,3733,139459,9,878,864,2,1,1,186,186,21,281.25,833.6,14520.5,329621,63,19,28,22,289,975,66,1053,70,381,5433,13,16,5,248,19,9
-1,16,2,2.0625,1,1,0,1,2,172095,,8078,223,1902,0.176471,136,888,1,1,15,21102,17551,,223,,,19,37460,3063,4615,1286,1029,2022,924,10171,17484,2652,7867,2646,8088,13343,5510,1700,1042
-1,1,17,2,2,0,3,0,2,13103,,2267,1993,190,9,473,742,0,0,1,2267,2267,,321.75,746.8,3839,29541,262,609,2591,20,26101,1145,5956,12441,28841,23603,54247,190,1410,4252,39262,10070,5
-1,0,18,,2,,1,,2,612,,,3720,,19,260,0,1,,0,,,19.3,162.333,659,16406,34356,10,51,104,3999,103,8,93,151,961,439,1198,101,92,1108,2232,25,7122
-1,0,18,,2,,2,,2,44,,,3231,,19,373,0,0,,0,,,14.5,277.25,972.75,6641.38,10,129,177,45,127,8,944,45,122,2092,705,418,1300,49,3817,4874,5549,2613
-1,1,17,1,1,1,1,0,1,11392,,5902,507,16,9,1302,1269,0,1,1,5902,5902,12.25,220.75,749.125,1694,617649,5403,13102,25,11,223,100,5323,30,25,48,195,49,32,1070,11,105,22
-1,12,6,2.08333,2,1,2,1,2,12,,16053,736,168,0.538462,597,679,2,3,12,33134,35862,26,420,1075.5,1793,5,33,231,1170,9,103,156,1224,165,7068,4350,16,8558,6,7246,2801,5953,4233
-1,7,11,2.14286,2,2,3,1,2,322,,24799,2976,482,1.5,686,1809,0,0,7,46024,49405,17,104.5,808.6,14225,7097,58261,19539,20293,5867,20281,37168,17264,1139,4596,165653,1661,77614,103031,59431,22983,1863,13907
-1,0,18,,1,,2,,1,6508,,,732,,19,814,0,1,,0,,,22,129,729.444,3172.5,0,164354,22594,17,1168,7346,5963,1976,525,219,1636,8326,7586,11087,1912,7404,9471,2905
-1,2,16,1,1,0,1,0,1,12984,,413,274,4440,5.66667,1084,346,2,4,2,413,413,33.6,408,942.667,,0,1584,111,3855,4659,4002,27,5987,190,991,33,4466,43,4325,54,2687,115,38
-1,0,18,,2,,1,,2,11,,,2146,,19,853,0,1,,0,,,25.6667,200.333,1001.5,16373.5,1167,53,131,236,1603,1055,87,263,926,208,398,1003,76,46,151,777,5,26
-1,0,18,,2,,3,,3,183,,,5916,,19,685,0,1,,0,,,,143.667,1111.29,12284.2,22,3621,1320,8,2752,115,61,36,26,1346,1179,181,22,221,31,1016,1208,1556
-1,1,17,3,1,0,1,0,1,60,,3408,374,4,9,186,76,1,2,1,7049,,16.75,255.5,772.5,2106,9,18,124,267655,54864,3,22687,3,269,1151,11659,277,4220,41849,21311,22,4,590
-1,13,5,2.61538,1,1,1,1,1,1691,,36565,1803,12733,0.428571,594,1816,2,1,13,59291,63706,1,247.5,,4260.5,6,97280,8059,8712,123854,1011,10299,5999,1110,4614,30022,66733,92815,18976,21755,8,17,12019
-1,1,17,2,1,0,1,0,1,95,,760,685,279,9,459,2343,1,3,1,1038,1038,5,264.625,990,2287.5,29196,12,53206,26,10301,1418,5429,997,424,2250,11,114,1194,106,124,1092,1623,2
-1,13,5,1.23077,0,1,0,1,1,405785,,31562,462,2104,0.428571,529,1232,0,2,10,40490,34297,66,356,,1756,10,33078,126818,8522,349,4277,15578,13045,1445,10397,7505,2502,60395,5843,2705,112168,10374,6978
-1,18,0,2,,1,,1,,,,37781,,178,0.0526316,0,846,,2,18,64576,47912,,,,,7,4306,17581,9907,20204,205,2647,20091,5835,339,9645,18806,11850,10099,33121,1014,7501,45
-1,0,18,,1,,1,,1,64964,,,694,,19,475,0,1,,0,,,17.25,182.2,733.667,4617,572070,19579,134222,4027,3011,28965,18787,10,5360,14599,9974,4382,1289,50695,40282,9948,20278,5
-1,2,16,0.5,1,1,1,0,1,756,,1286,853,1126,5.66667,543,525,1,1,1,1286,1286,16,87.5,1027,2073.33,15,259,91,675,100,635,961,5524,96,3416,907,4865,19,959,1314,67,690,714
-1,1,17,9,1,1,2,0,2,2116,,2698,7148,195,9,862,849,0,0,1,17731,,63.5,302,654.75,12369.3,96,996,87,107,5,121,19,1171,1393,83,111,8,7393,20,1100,17363,193,1121
-1,0,18,,1,,1,,1,132552,,,2398,,19,693,0,0,,0,,,34.1667,238.75,,5251.25,215426,3647,7,1490,2341,317,6701,28,21,1564,21,104,1735,6722,1715,11577,281,2522
-1,0,18,,3,,4,,2,5200,,,1794,,19,1112,0,1,,0,,,41.75,157.25,737.75,4757.17,0,13,9,38,32,835,597,65,14,81,18,3,44,6989,113,19,71,11
-1,9,9,1.55556,0,0,1,1,1,122,,31942,199,134,1,338,1284,1,1,7,43533,43400,20.5,156.6,482.5,,23952,3275,878,9158,1552,41,81,2971,5256,145386,30467,18534,446122,9,37,6,56165,13
-1,0,18,,1,,1,,1,150,,,503,,19,443,0,3,,0,,,17,325.5,861,2395,7244,10,1932,4,9,3,11,849,31,831,22,596,27,37,3523,19662,21703,78067
-1,0,18,,1,,1,,1,22679,,,4097,,19,591,0,1,,0,,,21.75,296,935.25,12928.8,38,279,2750,12,19836,360,987470,11,40709,18698,1103,18,28812,86,7592,886,13212,2855
-1,0,18,,2,,2,,2,40,,,9999,,19,372,0,0,,0,,,,304.5,703,12920.7,220,944,64,20,696,1664,11,539,709,424,78,107,1012,263,35,12,4,27
-1,0,18,,3,,4,,1,162,,,753,,19,524,0,1,,0,,,28.4,279.429,968,2379,16693,2096,128,1484,46,1758,1016,2023,297,11,658,3153,559,1948,220,132,115,395
-1,17,1,2.23529,2,0,0,1,1,11908,,22311,823,705,0.111111,130,382,0,2,17,44323,27122,,,823,,15954,2911,7409,4035,4018,7268,4639,1119,30,536,48,87,37,113,38,111,551,87
-1,0,18,,1,,2,,1,30078,,,426,,19,420,0,2,,0,,,20.8,273,826.5,1929,4,472,8,18,823,7,116,4,4212,3,4,3,8,1311,2882,6,62,44
-1,11,7,4.09091,1,3,2,3,2,40949,,16943,11490,194,0.666667,430,650,0,0,11,74000,10786,,,1111,19141.5,2074,5,8,12,9,88649,178,14295,8688,82697,74706,10956,78,161,21473,4248,5703,11365
-1,1,17,2,1,1,1,0,1,8406,,153798,3626,18,9,544,1356,0,1,1,271982,271982,6.8,205.5,464,8618,0,6335,38,27,30,46,821,2977,1303,11,59,132,24,15,52,19,101,908
-1,4,14,3.5,1,2,1,2,1,1108,,26013,1077,4,3,361,539,1,2,4,76056,6664,15.5,225.5,677,10728,1,1358,7283,45133,3749,4718,2279,176,232,276,825,296,1125,6,17,58,52,8599
-1,5,13,2.4,1,1,1,1,1,7172,,8457,5509,316,2.33333,558,989,0,2,5,20479,807,31,143.5,840,11322.2,50,34673,4,12,15,24,10,5,5,360178,1351,187,65,829,2,57,91,256
-1,3,15,1.66667,2,1,2,1,2,1165,,66822,1331,143964,4,539,1312,1,2,3,68094,68094,3.5,98,801.667,2990.8,14255,215818,7049,1462,114,82506,28611,73233,260,8472,3,47560,60340,2926,1667,2751,31622,11633
-1,1,17,10,3,29,3,0,2,71099,,12830,4048,31851,9,401,666,1,0,1,124419,124419,40,414,1006.2,7404.75,13517,2873,6511,3083,283,10145,16763,2840,79861,47504,70333,62039,85839,673,203092,87886,15583,121027
-1,18,0,2.38889,,3,,4,,,,31224,,86,0.0526316,0,475,,2,17,48916,37653,,,,,3,64361,108209,136403,592097,43,49221,45722,60436,13369,1225,2705,13178,7745,24168,8523,44375,47842
-1,1,17,3,2,11,3,0,2,17740,,21259,1129,166,9,853,674,1,1,1,44246,44246,41.3333,178.143,1033.67,4530.67,3,188463,12,26,13,109,3082,5,26962,20,1760,1030,12,14768,78,3083,661821,244761
-1,1,17,3,1,0,1,0,1,188,,109680,1759,22,9,824,2079,1,0,1,214774,2005,,202.667,1030,3198.62,0,65,55580,1187,270891,169884,16249,16,803,454,8774,8,1448,18457,28658,67422,20172,27716
-1,9,9,2,1,1,2,2,2,121622,,17827,1423,19,1,221,360,1,1,9,25402,26838,39.5,,854,2541.5,349020,31784,10,816,20877,712,38,10068,3,5,21817,26121,10161,11095,1752,38,50498,142386
-1,13,5,1.30769,0,0,1,0,1,116404,,32505,1824,33526,0.428571,249,319,1,0,12,33281,23100,8.5,,1054,4025.5,2571,124,1412,288,891,10587,6,9937,2880,57,15818,5431,3220,31719,5332,16122,25961,248897
-1,13,5,4,2,4,2,9,3,226,,8999,823,42005,0.428571,262,685,1,1,13,32600,9895,,,822.6,,310,34,49979,10362,11427,3800,71,2864,777,2832,8017,137,8629,20138,3431,35900,4,7058
-1,4,14,6.5,3,6,3,6,3,1278,,7310,4676,216,3,485,1670,0,0,4,16040,8317,,425,1008.6,7500.25,5796,3,5491,52,1260,957,5,117,244,60,5652,120,97,2327,2,2163,46,4152
-1,8,10,2,0,2,0,1,1,39792,,20364,1315,111,1.22222,256,751,1,1,8,29441,16285,64,178,781,2234.2,8,34,2807,20402,3,93580,24835,2200,166236,781,131286,120667,32348,31236,105,431,57,43
-1,18,0,2.77778,,1,,1,,,,4598,,9,0.0526316,0,813,,2,18,9848,6371,,,,,1197,1361,78,1764,4290,1453,1305,155,918,212,47,1263,333,4400,188,913,323,1506
-1,3,15,6.66667,3,5,2,3,3,7276,,31718,2832,11,4,392,852,1,2,3,114585,157550,6,150.667,663,5005,9893,72,6,106,149,5,980,1490,4398,14,4483,48191,10601,168,3181,982,16586,10259
-1,14,4,1.35714,1,1,1,2,1,160025,,17646,141,8642,0.333333,527,855,0,1,13,28625,19161,1,187.333,,,1,14695,1033,927,823,7,51,1212,1680,19507,174931,203562,1435,121620,3195,17,3,11334
-1,16,2,2.25,0,1,0,1,1,222,,21229,656,429,0.176471,788,907,2,2,15,61007,15403,,,656,,18,304,64327,5904,11899,140,101895,26,35823,93405,2082,5436,286341,3053,5785,12729,29062,1854
-1,1,17,1,0,-1,1,0,1,37234,,587,836,275,9,994,175,2,1,1,587,,21.6667,244.5,826.5,2344.25,159,27,13,38,581,9,25,24,7,4,199,14,70,17,26,138,158,6
-1,0,18,,2,,3,,2,541,,,5036,,19,383,0,2,,0,,,38.5,178.5,995.333,12399.3,1311,26,20,145,19,1143,298,7,16,44,1025,1873,16,3336,9,11,467,383
-1,3,15,1,3,2,3,1,2,53696,,3784,1646,43670,4,308,542,1,0,3,3784,3784,1,139.2,1065.2,4668,143989,50760,1194,304,5313,2122,1556,119152,42,1192,26082,5702,106616,171113,1286,7360,2963,18444
-1,4,14,3,1,4,2,5,1,30117,,3410,16912,763,3,541,1395,0,0,4,5612,3813,,225.5,1609,27167.8,41404,2168,5200,5,1916,17,707,319,169,8,314,2509,4259,2502,1499,15,232,3006
-1,10,8,3.9,1,3,1,4,1,53223,,47818,2938,17,0.818182,784,1018,1,1,10,114193,37976,19.5,99,682,6581,217,1596,1458,314,870,521,2178,12,17345,198,1380,1185,237,129,1299,75,49,64
-1,15,3,2.06667,0,2,0,3,1,202585,,3000,73,42456,0.25,329,625,1,1,15,4444,4103,24,172,,,6,365911,2090,9367,1416,1469,18493,55,4345,1576,34314,22434,10051,4347,51075,96416,10057,21196
-1,0,18,,1,,1,,1,4586,,,12263,,19,988,0,1,,0,,,14.5,227,786,34377.2,1,4341,21,14,19,13,17,846,38,43,27,80,461,2297,151,412,5,40
-1,6,12,2,1,3,2,6,1,220590,,19902,1017,21329,1.85714,613,613,1,2,5,32322,35917,19.25,150.333,679,4482.5,6,7293,16708,2683,111,649,127,712,13,544,38691,19983,18885,50167,463,426,63,2200
-1,2,16,4,1,0,1,0,1,147625,,37124,610,55,5.66667,534,635,1,4,2,98433,192477,26.3333,129,840.667,5513,0,54099,1523,2764,2092,27,585,1993,165,760,2070,789,305,8,41,518,748,73
-1,0,18,,1,,1,,1,41,,,507,,19,384,0,1,,0,,,15.5,163,1174.86,,11,3,10,15,17,100,39,12,68,491,17,3,5,3357,159,168,155,363
-1,10,8,1.7,0,2,0,1,1,5204,,16344,2943,4186,0.818182,295,620,1,0,10,23219,14443,33,,478,9771.5,0,31,20020,9092,15499,11,7526,16,8589,73,520,12300,5723,4249,81,1254,8848,8416
-1,2,16,2.5,3,6,4,2,2,42742,,6614,2181,125,5.66667,971,1063,1,2,2,12539,1681,11,243.667,1094,4959.67,21,1464,1049,228,5338,237,1993,2491,58853,32170,34571,995,1435,1554,166,5629,3402,6588
-1,1,17,2,3,0,4,0,2,18,,23002,7232,11,9,624,453,1,0,1,23973,23973,16,222.25,927.667,13250,10,12948,7193,10081,24693,4121,4482,9152,10884,19,345,395,964,1703,1542,6,1471,815
-1,16,2,4.3125,0,4,0,3,1,14,,12257,7766,19,0.176471,400,1018,1,1,16,32140,12278,,,,7766,0,24,226,1492,1108,18,3,1452,266,100,8588,1401,16952,18979,2662,7,252,23
-1,10,8,2.1,1,1,1,1,1,25,,4308,441,19113,0.818182,593,1896,1,1,9,8919,7351,9,212.75,1330.5,,0,169,1349,17,2715,55,3091,3,3,44218,92222,58975,9,113014,16871,95072,87605,139994
-1,1,17,2,1,0,1,0,1,227,,1969,3170,16,9,878,1235,2,1,1,2721,1216,12.4,252.333,1072,16366,5279,33,39,65,1032,2081,1106,11,2814,9,8,29,9,11,8602,20,6,30
-1,0,18,,0,,1,,1,9,,,306,,19,152,0,1,,0,,,15,157.5,848.333,1898,0,8,5,15,4,21,15,4,7,8,18,558,39,6,355,17,173,7
-1,9,9,2,0,0,0,0,1,2329,,2889,9913,12,1,574,1049,1,1,9,3856,2434,28.8333,262,,88519,5,140,552705,99,878,17,11,12,9,167,28,1055,11,10,1765,172,2450,519
-1,0,18,,0,,1,,1,43526,,,1718,,19,524,0,2,,0,,,23,240.25,629.333,6978.75,1,332,85,1155,231,1044,162,135,32,2938,27,3983,104,2711,483,27244,28659,7397
-1,0,18,,1,,2,,2,1446,,,7797,,19,1132,0,1,,0,,,21.4,,932.5,19234.9,701,19,5165,84,2930,1076,6144,17664,5,7208,18,22,8710,22,18,11154,72885,2336
-1,18,0,2.05556,,1,,1,,,,4295,,999,0.0526316,0,2332,,1,18,7715,7091,,,,,33849,42951,10057,296,9137,519,89,170,2382,177,198,2968,185,128,520,1978,403,7049
-1,13,5,1.84615,0,1,0,1,1,21552,,22645,494,10971,0.428571,957,1547,0,0,13,42290,12831,,119,,1995,11,268,1096,8809,22866,73464,327092,5,5714,7388,279326,25627,70636,190,5619,30255,15,72080
-1,15,3,2.53333,0,1,0,1,1,434,,65220,127,3685,0.25,463,1009,0,1,15,123011,78484,,127,,,6,15865,12946,66,10234,173,1107,215,1414,9858,58,129,5494,12959,39,73,1429,8
-1,4,14,1.5,0,1,0,1,1,96712,,67586,2082,9218,3,232,5777,1,1,4,125121,125121,9.66667,263.5,1026.33,7635.33,248841,25980,96360,35715,11877,16274,23760,24398,61,959,5067,672,501,142,413,1105,21,15
-1,18,0,2.5,,0,,1,,,,13629,,5,0.0526316,0,564,,3,15,30199,31796,,,,,17,234,8335,161,224,1120,52,1551,3088,2437,397,70,49,274,52,685,1494,230
-1,11,7,1.72727,0,0,1,1,1,4186,,10097,674,2921,0.666667,431,821,1,1,10,27582,22630,1,,786,,0,4254,6,7652,26,1443,9648,23262,20005,5864,14,11759,40181,7333,100,5404,104,8666
-1,10,8,3.2,-1,2,3,1,1,72,,8313,6727,134,0.818182,343,881,1,0,10,14607,12169,23,,,7685.14,0,840,1545,27,620,1082,6946,21,681,13,2652,60,34,85,879,187,2559,2071
-1,0,18,,0,,1,,1,17856,,,1882,,19,272,0,0,,0,,,29.5714,212,929.333,14805.5,8,40,21,26,5,4392,86101,10,6,58,7258,18,3,7074,16137,5,17,4126
-1,12,6,4.08333,1,4,1,6,1,11541,,32237,187,17238,0.538462,521,1549,0,1,12,72915,27476,9.5,304.667,,,20,31846,141,7149,10,2628,1738,96365,34183,436917,3856,284279,188489,2799,25787,33766,48008,3623
-1,16,2,2.25,0,1,0,1,1,83319,,25986,18,43500,0.176471,77,5251,0,1,16,41427,38772,18,,,,27,38781,1226,15897,118177,68328,52938,9775,6406,4220,3989,2611,191,32745,17284,8838,5581,7294
-1,1,17,2,1,2,2,0,2,776,,28734,3187,17,9,755,855,1,2,1,31153,31153,20,267.667,1003.5,7685.67,345216,7,231,4,2415,24,107,26,16,57,97,2814,6,11,22,1242,1698,2906
-1,4,14,0.5,1,1,1,1,1,150899,,9760,211,6585,3,784,2609,1,1,2,9760,291,30,214,833.5,,0,27517,42,3931,73243,119936,42983,2394,10737,19666,113,8501,7288,11,14270,15617,269,1051
-1,2,16,2.5,1,0,1,0,2,493,,54390,804,14,5.66667,759,493,1,0,2,108695,108695,21.2857,113,800.75,4240.5,7268,135,87,4042,34,79,142,6,83,1095,30,4317,214,100,29,2955,6889,1295
-1,4,14,2.25,1,2,1,1,1,99608,,2849,2772,1851,3,787,1400,1,2,4,6472,1458,13.3333,121,990.75,34395,35,516268,10544,375591,33710,1361,20121,7378,61607,109719,92,13550,29553,5481,20491,37313,45682,19778
-1,2,16,1.5,2,1,1,1,2,35209,,2324,1026,4671,5.66667,744,1918,1,1,2,2711,2711,27.2,223.2,870,5686.5,0,269442,286272,13440,84,7,14,67,7,13,45,24,24,595,1621,7040,8,807
-1,17,1,2.52941,0,3,0,7,1,46,,27695,2349,1844,0.111111,498,639,0,1,16,59285,43862,,,,2349,32,25334,7595,1246,11937,27,3483,538,14000,126421,4886,10002,963,188,25765,21690,3020,170
-1,1,17,1,1,1,1,0,2,1917,,2581,4190,524,9,536,1266,2,1,1,2581,2581,56,146,1088,7265.86,18225,863,3445,533,687,100,1127,116,1399,7,6,5584,6446,785,11621,2409,78924,1007
-1,12,6,3.83333,5,5,8,5,2,22929,,39604,1895,8,0.538462,1736,575,2,2,11,90630,80301,16,,1075.5,7051,0,283,1692,7,586,47,22,20,7,2756,10110,3303,12630,4958,9703,25,8,4227
-1,6,12,5.33333,2,4,3,2,2,109,,16926,5675,6,1.85714,511,1775,1,1,6,63186,16003,5,,1315.5,8975.43,25906,4621,4256,5056,1372,7801,1599,784,4703,16215,12507,17096,28882,1193,1137,11,406,13672
-1,0,18,,2,,5,,2,409188,,,6226,,19,1012,0,0,,0,,,22,299.167,703.75,26840.8,20886,23540,35817,18776,36,15,63,380,70235,44843,1231,49,46131,14173,17461,27520,11465,24496
-1,1,17,7,1,1,1,0,1,4681,,18840,1231,4,9,660,522,2,0,1,47900,47900,15.5,181.2,751.5,7722.5,523,7180,6,5093,10,4196,15829,32719,13,436,760,665,51,722,7,718,60285,126627
-1,1,17,1,2,2,3,0,1,88325,,130734,3328,8,9,705,810,1,0,1,130734,,24.25,235.333,988,13025.5,0,27821,591744,3,1353,225377,101600,633,13873,18753,2898,409,1101,290,1108,153,369,2650
-1,6,12,1.83333,1,1,1,2,2,86787,,13430,417,9,1.85714,711,709,1,2,6,15803,15802,41.2,285.4,501,2869,11,162,6798,479,1061,384,270,2850,102772,1950,35,1438,0,3884,5788,0,1786,5
-1,18,0,7.5,,7,,10,,,,21676,,10981,0.0526316,0,575,,2,18,61406,19416,,,,,0,2962,264,21,21,41,1169,16,6,8,79,4260,3005,491,49,61,74,211
-1,0,18,,2,,2,,1,855,,,1745,,19,756,0,1,,0,,,33,284,905.167,3581.29,36635,68370,1428,9468,198492,80608,13448,360,16567,2013,1620,2055,727,37,1433,13634,13342,71667
-1,15,3,1.2,1,1,0,1,2,2380,,7483,333,544,0.25,407,1613,1,2,12,9476,8348,,333,,,5834,57178,91192,11765,8252,8868,48510,125394,26264,19143,5370,15546,2887,17208,5672,4696,5396,1465
-1,1,17,1,1,1,2,0,2,93603,,4165,5523,360,9,750,5826,1,1,1,4165,4165,29.6667,292.4,793.8,88276,107,474,207135,50308,1488,104,1109,2992,88,2773,1749,1062,162,1245,1667,1317,3279,2403
-1,11,7,2,0,1,0,1,1,321220,,12497,407,399,0.666667,1153,1366,1,2,11,24637,16968,8.66667,80,913.667,,12,14,96646,20349,2840,1123,42010,6875,88211,11237,3007,1065,34870,8550,6,15517,3097,53266
-1,4,14,1.75,1,1,2,1,1,214,,23938,1507,12008,3,458,1462,1,1,4,32525,56204,23,173.25,1164.6,4350.67,9,191,1135,1260,1662,4,14918,753,132,7,433,836,114,243,1070,13,11,26260
-1,18,0,2.22222,,1,,1,,,,40521,,15,0.0526316,0,323,,1,18,84447,62456,,,,,39038,1189,38,93,1360,33,245,36,6948,1482,2982,34,20,21,2561,1567,4507,5724
-1,2,16,1.5,1,1,2,0,1,11514,,24350,1480,2464,5.66667,616,741,0,1,2,46024,91739,13.6667,183.444,1404,6861,16,770,1449,68136,22,16829,88,36585,4904,70499,47,29,131852,12,7808,31,653,39781
-1,7,11,1.71429,1,1,2,1,1,2963,,4567,949,1514,1.5,363,1011,2,2,6,6787,5269,28,235,804.5,3334,13,5702,1532,868,29235,124,9,25,29,1167,202,2392,1225,146,429,20,1082,1101
-1,0,18,,5,,4,,2,1707,,,7327,,19,675,0,1,,0,,,,,806.4,10950.2,231,12140,106,177,63,39,4089,1737,332,976,1302,552,8095,12863,13150,17358,32998,7374
-1,1,17,2,2,2,2,0,2,119,,57687,903,6,9,657,1213,1,0,1,87452,87452,32.5,138,716.167,3457.33,531974,18831,2265,62155,6633,2261,5468,1176,487,1520,2546,2470,3201,1134,3181,127,2835,56
-1,0,18,,1,,2,,1,28851,,,982,,19,448,0,1,,0,,,42.3333,295.571,880.6,3690.33,63,1770,62,23853,789751,820,11,368,7,128120,22969,251762,50744,24331,82278,11495,1412,9
-1,1,17,3,1,2,1,0,1,7822,,18473,3958,17,9,765,155,1,0,1,52550,136,8,270,769.6,8907,260,50,908,570,6,1159,1326,229,28,11,933,19,104,178,1230,556,551,11
-1,6,12,2.16667,1,0,1,0,1,13,,19706,1350,43,1.85714,305,642,2,2,6,27310,18590,18.5,263,,7517.5,43682,25793,958,42158,37823,8586,2230,6286,25,31366,4703,1058,9,7,19,5,17,5
-1,2,16,1,3,3,4,2,2,165746,,776,1323,2220,5.66667,536,675,1,0,1,1131,,3.5,210.833,827,7470,74425,57460,12,12,33,68,34286,1398,6189,14791,633015,174804,3,1,5,57304,15785,46015
-1,15,3,1.93333,-1,1,3,1,1,91058,,12893,723,3414,0.25,686,529,1,1,14,26356,23145,,,723,,0,8826,5847,14,292706,22621,1365,49,9066,41784,3585,737,1342,279,1370,6987,4492,4110
-1,15,3,1.53333,1,1,0,1,2,4475,,28219,631,1161,0.25,402,1394,1,1,13,59654,68699,,149,1596,,52,1730,59397,9245,286,16898,173,308,12915,74588,7231,1365,2636,355,5510,113,1339,153
-1,0,18,,1,,1,,2,71731,,,1459,,19,425,0,1,,0,,,3.4,237.4,1236.67,4268.8,3073,4089,6,73,2731,1676,1031,40,203,2080,3,7,2184,1263,1768,73,1058,14
