#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4
-1,1,3,5,6,15,8,0,2,168603,,4540,6971,3,2,472,178,0,0,1,7547,6049,,123,1493,19296,10,97559,10,402
-1,1,3,1,0,2,0,0,1,185374,,17635,94,95,2,1301,1830,0,0,1,17635,17635,1,280,,,409234,23936,39483,206
-1,0,4,,0,,0,,1,56,,,561,,5,209,0,0,,0,,,26,174,1022,,1435,151,2792,1221
-1,1,3,2,6,2,2,0,3,71,,13922,5914,80,2,1851,2568,0,0,1,20015,,,,,5913.67,3353,18,8661,12
-1,4,0,1,,1,,0,,,,7445,,120,0.2,0,598,,1,3,7565,2447,,,,,1,1482,7503,2639
-1,2,2,1.5,3,2,2,2,4,12,,163242,2495,91,1,402,1786,2,2,2,163267,325797,,369,,4620,505040,72374,48679,40557
-1,0,4,,2,,2,,2,1397,,,1413,,5,517,0,1,,0,,,,109.5,,2716.5,3,460799,1117,27570
-1,0,4,,1,,1,,2,27,,,3060,,5,301,0,0,,0,,,,,,3060,312490,57512,12798,8713
-1,1,3,0,0,0,0,0,1,508612,,,510,,2,1166,1718,0,0,0,,,45,323,1161,,292,229292,65364,19674
-1,1,3,1,1,0,0,0,1,112484,,75,209,78059,2,501,880,0,0,1,75,75,,208.667,,,109483,78059,81710,35
-1,2,2,1,1,0,0,0,1,1293622,,325,450,27,1,605,2555,0,1,1,546,546,,,450,,51,53281,92046,22
-1,1,3,1,2,0,2,0,2,124657,,269,6441,25,2,667,659,0,0,1,269,269,,,,6440.67,1194,21,3377,23
-1,1,3,5,0,5,0,0,1,11,,22178,352,5,2,309,301,0,2,1,54934,10688,30,,995,,8574,1666,1902,2347
-1,3,1,1.66667,1,1,0,1,3,29026,,1255,131,9685,0.5,2012,1891,0,1,3,1282,1082,,131,,,11,1346,2094,29026
-1,0,4,,4,,6,,2,2347,,,700,,5,452,0,0,,0,,,16,172,475,2135,0,434269,68,2045
-1,0,4,,0,,0,,1,155,,,2691,,5,498,0,1,,0,,,,258,628,9618,244969,8,7,15534
-1,4,0,1.5,,0,,0,,,,6727,,237,0.2,0,260,,0,4,9182,,,,,,10234,7173,34226,17210
-1,4,0,1,,0,,0,,,,6233,,3,0.2,0,529,,2,3,7052,7052,,,,,0,14081,7911,15620
-1,4,0,2,,1,,0,,,,10646,,394,0.2,0,875,,0,4,22566,20855,,,,,0,17622,800,2730
-1,1,3,3,1,3,1,0,2,381,,99782,857,5,2,493,998,0,0,1,185661,13358,,385,1328,,0,21703,6,17354
-1,0,4,,1,,1,,1,1780,,,1272,,5,419,0,1,,0,,,,104.5,1188,3689,99582,3806,23,107145
-1,2,2,2.5,1,2,0,0,2,2105,,506,77,190,1,981,2166,0,1,2,1100,77,,77,,,42512,1491,287403,2719
-1,0,4,,3,,1,,2,1262,,,10086,,5,1099,0,1,,0,,,,,448,13298.3,7923,94926,293570,25532
-1,1,3,3,1,1,1,0,2,153,,74756,8176,9,2,381,1050,0,0,1,188328,188328,,,1226,11650.5,50763,35723,1705,1140
-1,3,1,3.33333,0,2,0,1,1,9535,,5589,53,3,0.5,831,642,0,2,3,13945,53,53,,,,4653,1265,4092,4177
-1,0,4,,1,,1,,1,275494,,,7464,,5,150,0,2,,0,,,,129,,9909,0,145535,201372,67796
-1,2,2,7.5,2,9,2,6,2,316,,7938,902,3,1,10810,719,1,1,2,45402,76362,,,902,,3,123,43076,509
-1,1,3,3,1,23,1,0,1,3552,,6193,2028,13,2,247,409,0,2,1,15879,2020,,267,,2908.5,13144,11687,522,13
-1,2,2,1.5,3,2,2,0,2,211618,,25897,1141,39,1,410,829,2,3,2,47110,4685,,,1140.5,,130239,143926,76594,12802
-1,2,2,2,3,4,2,1,2,61825,,7222,8202,883,1,548,2057,8,0,2,9039,5403,,315,,16089,0,88287,19724,2841
-1,0,4,,4,,3,,2,107,,,2502,,5,480,0,1,,0,,,59,,1636,4157,3,15842,20271,31
-1,4,0,3,,3,,3,,,,8589,,13,0.2,0,1043,,1,4,22794,6033,,,,,20,23,20,787
-1,3,1,2,0,4,0,3,1,362197,,7051,1519,621,0.5,515,822,0,0,3,8649,6630,,,1519,,0,46540,2045,18597
-1,2,2,4,1,19,0,17,1,4400,,5582,61,28,1,452,1522,0,0,2,10104,7349,21,100,,,81,3418,2530,7563
-1,4,0,1.25,,2,,1,,,,2167,,2733,0.2,0,708,,1,4,2720,7868,,,,,4,1173,4249,4177
-1,0,4,,0,,0,,1,32,,,24,,5,265,0,1,,0,,,24.25,,,,0,1385,15,419
-1,3,1,1.66667,0,1,0,1,1,1192,,6767,17,438,0.5,195,378,0,0,3,8993,13481,17,,,,502953,54551,4512,1192
-1,3,1,2.66667,0,1,0,1,1,571638,,55112,58,58356,0.5,285,3034,0,1,3,185306,,58,,,,338451,209857,642379,171446
-1,3,1,3.66667,0,5,0,4,1,4184,,22201,181,1398,0.5,320,1965,0,7,3,66387,4671,,181,,,22,9777,78047,4184
-1,4,0,2,,1,,1,,,,12176,,5452,0.2,0,719,,1,4,19748,18093,,,,,23,116,9914,60253
-1,0,4,,3,,2,,2,21,,,4493,,5,331,0,1,,0,,,24,,,5982.67,1630,804,1814,1173
-1,0,4,,1,,0,,2,100,,,990,,5,1738,0,1,,0,,,,182,,1797.5,29,30,9,29
-1,4,0,2.25,,1,,0,,,,6706,,42,0.2,0,1009,,1,4,20484,308,,,,,9,2820,282,1222
-1,0,4,,1,,1,,1,323095,,,839,,5,1764,0,2,,0,,,6,104,887,2357,430374,71,209907,29121
-1,0,4,,0,,0,,1,359498,,,5817,,5,366,0,0,,0,,,,,514,7584.33,0,17,224649,29781
-1,3,1,1,0,1,0,1,1,131,,63212,10472,103016,0.5,118,273,0,2,3,63212,94573,,,,10472,8602,312,61611,18701
-1,0,4,,3,,2,,2,539,,,2347,,5,652,0,0,,0,,,,,1092.33,6110,1154,277,38976,69475
-1,0,4,,1,,1,,1,6,,,1803,,5,369,0,1,,0,,,,106,925,6076,7,112,792,321
-1,2,2,2.5,0,0,0,0,1,566,,5313,1557,10,1,554,867,1,1,2,14341,2501,,,1557,,5430,46228,105006,157044
-1,4,0,2.25,,1,,1,,,,15537,,36,0.2,0,3075,,0,4,37643,7187,,,,,21,4437,716,15089
-1,4,0,1.75,,1,,1,,,,7509,,8,0.2,0,1013,,3,3,12985,6417,,,,,24,275,1163,10948
-1,4,0,1,,1,,1,,,,5899,,158,0.2,0,1338,,1,3,7441,4358,,,,,10466,132416,124556,1372583
-1,4,0,1.5,,1,,1,,,,14854,,4,0.2,0,735,,1,3,23339,21482,,,,,11,98107,130990,35767
-1,0,4,,1,,1,,1,248,,,2362,,5,1164,0,1,,0,,,,185.5,,4538,155740,2413,455,937
-1,0,4,,2,,3,,1,53566,,,443,,5,744,0,3,,0,,,21,364,1364,,38228,466555,13,237
-1,1,3,2,2,1,2,0,1,66408,,67519,3552,2,2,488,663,1,0,1,124419,124419,,69,,7035,166414,1449,1137,2004
-1,2,2,1,0,-1,0,1,1,24,,18938,486,6,1,208,790,0,1,2,18938,28433,,126,846,,27590,115344,3,103643
-1,2,2,1.5,0,4,0,4,1,3689,,4773,2124,27,1,1127,615,0,0,2,5881,3665,,,,2124,74918,307,5353,103
-1,0,4,,1,,1,,1,35,,,45,,5,1401,0,2,,0,,,29.3333,93,,,459521,314,1039,7
-1,4,0,2.5,,1,,1,,,,4075,,10,0.2,0,739,,0,4,7282,4633,,,,,0,4511,1480,2995
-1,0,4,,6,,9,,3,4517,,,5877,,5,791,0,3,,0,,,,,,5876.75,0,161,755,18
-1,4,0,2.25,,7,,9,,,,34161,,37366,0.2,0,472,,1,4,63557,34895,,,,,4333,654,5207,28
-1,2,2,2.5,-1,3,0,2,1,35,,57064,57,10,1,395,926,0,2,2,113269,111966,27,86,,,24726,5477,289101,11
-1,1,3,2,1,1,0,0,1,241135,,8647,1881,7,2,355,742,0,4,1,17091,17091,27,,,5589,45,63,980,60
-1,1,3,1,0,1,0,0,1,373060,,1000,1801,55,2,729,2055,0,1,1,1000,1000,,,672,2366,26,67358,127182,14267
-1,3,1,2.66667,1,1,0,1,2,1199,,53575,46,14,0.5,475,869,0,1,3,157249,155585,46,,,,0,1199,195197,77227
-1,4,0,2.25,,3,,3,,,,7091,,31043,0.2,0,1400,,1,4,13163,7696,,,,,106,187231,189992,18906
-1,4,0,1.5,,1,,0,,,,7035,,14,0.2,0,1557,,1,4,7442,7442,,,,,0,4529,52932,3035
-1,4,0,1.5,,1,,1,,,,2370,,75,0.2,0,769,,0,4,4072,887,,,,,30,126786,21686,20095
-1,4,0,2.5,,3,,3,,,,5410,,232,0.2,0,1039,,2,4,9016,3029,,,,,1323,263854,297551,255479
-1,1,3,2,0,1,0,0,1,25,,1385,485,10,2,195,635,0,0,1,2529,241,16,430,1009,,170248,915,239,1175
-1,3,1,1.33333,6,1,0,1,1,79025,,3278,3977,26415,0.5,5372,3177,0,0,3,3894,3894,,,,3977,115727,79025,139447,6738
-1,4,0,1.75,,-1,,1,,,,914,,7,0.2,0,746,,3,4,1666,1803,,,,,7,241,1346,199
-1,2,2,1,1,0,0,0,3,34,,1233,281,1110,1,705,3104,2,3,1,2168,2168,1,,561,,16,8048,357,31
-1,2,2,5.5,0,3,0,0,1,176510,,23787,10437,11,1,769,1318,0,6,2,102303,52424,41,,,20832,114579,291438,3803,93893
-1,4,0,2.25,,2,,2,,,,16844,,10612,0.2,0,522,,2,4,49385,1137,,,,,0,4430,5680,4561
-1,2,2,3,2,1,2,1,2,60,,9584,448,30,1,676,1481,2,0,2,25242,1217,,360,536,,22,154179,16,111
-1,3,1,0.666667,1,1,0,0,1,13167,,2988,49,346,0.5,858,863,0,2,2,2988,5631,49,,,,382,388,9487,324624
-1,4,0,1.5,,0,,0,,,,42727,,1196,0.2,0,1076,,0,4,76682,103899,,,,,0,222783,1633,7072
-1,4,0,0.75,,0,,0,,,,243,,207,0.2,0,968,,1,3,243,,,,,,8,13250,47385,20470
-1,0,4,,0,,0,,1,12350,,,245,,5,532,0,0,,0,,,65,305,,,20,14,22,8658
-1,2,2,1.5,1,0,1,0,1,5,,1167,200,24,1,295,2147,3,2,2,1770,1770,24,375,,,0,50,306,5
-1,1,3,9,5,13,6,0,2,62655,,12937,3985,1033,2,956,740,0,1,1,91358,236,,,1466,6504,8,422068,87573,35164
-1,4,0,2,,1,,0,,,,37905,,13,0.2,0,1337,,2,4,45027,37579,,,,,39292,11060,24929,5428
-1,3,1,1,0,1,0,1,1,73378,,5036,2076,6339,0.5,478,942,0,1,3,5036,5036,,,,2076,23,65365,52430,165615
-1,4,0,1.25,,0,,0,,,,5533,,390,0.2,0,4101,,1,4,5560,5771,,,,,136051,250507,86583,6426
-1,4,0,2.5,,2,,1,,,,64800,,6,0.2,0,457,,0,4,107052,19791,,,,,10,90507,356,260146
-1,3,1,0,0,0,0,0,1,639753,,,35,,0.5,125,776,0,0,0,,,35,,,,19759,37555,5721,5605
-1,1,3,1,3,1,2,0,3,340390,,182,2732,4571,2,589,991,1,0,1,182,182,,127,1610,6458,19,99414,61944,16
-1,4,0,1,,0,,0,,,,3116,,34,0.2,0,468,,2,3,3141,180,,,,,8,41,1250,6736
-1,4,0,3.5,,8,,8,,,,2872,,319,0.2,0,736,,1,4,6082,4252,,,,,582,1239,4046,66151
-1,0,4,,1,,0,,2,11546,,,741,,5,164,0,0,,0,,,,161.5,621,2020,70185,134259,63380,7192
-1,0,4,,3,,3,,2,91220,,,773,,5,212,0,1,,0,,,30,436,475,2152,0,158723,89353,665
-1,2,2,3.5,3,8,0,4,2,24,,4970,1004,7,1,432,902,0,1,2,8127,8127,,95,,1913,37188,130,80214,127535
-1,2,2,1,2,1,1,0,2,16737,,17943,1824,46,1,247,315,0,0,2,17943,17943,,,618,3029,29337,7305,34097,16055
-1,1,3,3,0,5,0,0,1,381939,,1893,2508,138,2,390,561,0,0,1,4737,,18,,1048,6458,1,105137,23482,28619
-1,2,2,1.5,1,2,1,0,1,16043,,843,1117,97546,1,356,1834,1,4,2,916,487,32,,,2202,4383,30186,254,780
-1,3,1,1,0,0,0,0,1,1482063,,422,163,789,0.5,426,656,0,0,3,422,521,,163,,,2658,10431,5911,2842
-1,2,2,2,0,1,0,0,1,715,,11574,20,15,1,458,1057,2,0,2,33502,610,20,,,,36,52,1324,843844
-1,4,0,1.75,,1,,1,,,,22005,,13,0.2,0,569,,1,4,25677,24688,,,,,0,97695,2609,69726
-1,4,0,2.25,,0,,0,,,,11800,,1677,0.2,0,397,,1,4,18619,1547,,,,,11,10256,28711,1183
-1,0,4,,1,,1,,2,365,,,10730,,5,787,0,0,,0,,,,386,980,20777,9,4,14,9
-1,2,2,2,1,5,0,4,1,587,,926,47,583,1,323,10251,0,0,2,2431,113,24,70,,,43,1162,5988,3623
-1,2,2,2,2,2,0,0,1,52219,,33310,173,24,1,1623,2095,1,0,2,59925,93046,48,298,,,3212,4350,1123,1864
-1,1,3,1,0,1,0,0,1,486947,,9910,780,166,2,189,383,0,0,1,9910,9910,,,779.5,,130996,166182,60002,36007
-1,3,1,2,0,1,0,0,1,16,,54974,13,3,0.5,1361,242,0,2,3,62462,62462,13,,,,27604,1475,48841,9918
-1,0,4,,2,,2,,3,285650,,,1110,,5,553,0,0,,0,,,,,1109.5,,0,105912,409882,19
-1,2,2,4,0,1,0,0,1,166,,21572,494,15,1,715,1745,0,0,2,36724,18304,,373,615,,0,1460,29,14
-1,4,0,1.75,,3,,2,,,,25945,,359871,0.2,0,662,,1,4,50722,67286,,,,,112027,1255,526230,8536
-1,0,4,,1,,0,,2,15512,,,4819,,5,1143,0,1,,0,,,,,448,7005,18569,223,494,10738
-1,4,0,1.75,,0,,0,,,,17045,,42,0.2,0,1639,,1,4,28929,7882,,,,,18,93258,268015,3246
-1,4,0,1,,1,,1,,,,80248,,23,0.2,0,733,,1,3,120968,120968,,,,,8,1354,1546,1130
-1,4,0,1.25,,1,,1,,,,18179,,54,0.2,0,465,,1,4,31552,31552,,,,,6,374684,670,7811
-1,0,4,,2,,1,,2,35,,,12073,,5,1902,0,0,,0,,,,154.5,,23992,58,59,534,629
-1,3,1,1.66667,0,4,0,4,1,372822,,4920,4,15,0.5,150,268,0,1,2,7946,,4,,,,115499,12832,31710,148263
-1,4,0,1.75,,1,,0,,,,33100,,55,0.2,0,801,,1,4,55258,69181,,,,,1466,81789,9844,30724
-1,0,4,,0,,0,,1,194,,,4460,,5,425,0,0,,0,,,18,305,496,17019,0,3165,3,5
-1,2,2,2.5,1,2,0,2,1,21264,,26426,646,97,1,88,844,0,0,2,70288,5327,,,646,,8,23902,25302,97920
-1,3,1,2,0,-1,0,2,1,3,,5460,7,4,0.5,225,506,1,0,2,15712,4872,7,,,,34,31262,79,66102
-1,0,4,,2,,2,,2,12,,,1730,,5,312,0,2,,0,,,3,,946,2986,4119,5732,161188,14729
-1,0,4,,1,,1,,1,181483,,,296,,5,427,0,1,,0,,,,138.667,768,,5,416799,18,13
-1,1,3,4,1,4,1,0,1,10295,,12412,4420,0,2,493,221,0,0,1,20362,11765,,,,4420.33,100,5,15,284
-1,3,1,2,0,0,0,0,1,6,,1275,8,8,0.5,327,1215,2,2,3,1466,994,8,,,,8,21540,60404,21373
-1,1,3,3,3,3,1,0,2,163444,,1044,235,16189,2,1746,4387,6,0,1,2165,116,17,,670,,46,25,11565,22
-1,2,2,4,1,3,0,2,1,3816,,3263,18,7,1,253,739,0,1,2,7130,6385,18,,,,38844,108380,19,57190
-1,4,0,1.25,,1,,0,,,,118857,,16,0.2,0,714,,1,4,120814,,,,,,4,27269,119173,5614
-1,0,4,,1,,1,,1,241873,,,1072,,5,304,0,0,,0,,,67,295,,3630,239507,12467,74103,162006
-1,4,0,1.75,,2,,1,,,,1886,,89922,0.2,0,1353,,0,4,4170,813,,,,,110871,129608,72047,158287
-1,0,4,,1,,1,,1,92410,,,1065,,5,623,0,1,,0,,,44,85,,2065,18,4,4,6
-1,4,0,2,,1,,1,,,,3326,,5692,0.2,0,480,,2,4,4905,4169,,,,,3,1163,7007,3181
-1,1,3,3,0,2,0,0,1,3040,,6580,983,113,2,771,689,0,0,1,19418,151,1,151,,2796,492057,8914,30255,20
-1,0,4,,1,,0,,1,301,,,413,,5,568,0,1,,0,,,37.5,,787.5,,1,332461,13,20996
-1,1,3,2,2,10,2,0,1,68,,2627,4658,2714,2,635,1375,1,0,1,3483,3483,,,978,6498.5,16,2,237217,89809
-1,0,4,,0,,0,,1,876,,,999,,5,418,0,1,,0,,,,160,1278.67,,18903,18,8,1019
-1,0,4,,15,,22,,3,62,,,743,,5,646,0,1,,0,,,,157,1328,,49,172,13,17
-1,4,0,2.25,,0,,0,,,,10507,,5,0.2,0,1094,,1,3,17733,14629,,,,,70,30210,125,19687
-1,3,1,1,2,0,0,0,2,818108,,1387,1966,252,0.5,324,821,0,2,2,1615,1391,,,,1966,345475,3688,14115,77171
-1,1,3,1,0,1,0,0,1,14188,,96,5,8,2,458,329,1,1,1,96,,5,,,,782226,103657,331,163
-1,0,4,,3,,3,,1,71,,,2665,,5,424,0,2,,0,,,,81,1539,4519,240190,423,764,111
-1,4,0,1.75,,0,,0,,,,3287,,9,0.2,0,624,,1,4,4722,2000,,,,,5,153,27,101
-1,1,3,6,1,3,1,0,2,12970,,45319,384,3,2,346,528,0,0,1,166167,103091,26,72,1054,,1711,9,12,5105
-1,1,3,4,1,4,0,0,1,37,,181304,6244,2,2,194,530,1,0,1,465166,465166,,,1061,8835.5,11807,7680,2208,9424
-1,2,2,4,1,14,0,11,1,66,,10760,6847,1792,1,511,477,0,1,2,45607,45442,,,,6847,0,990,1718,5
-1,0,4,,1,,1,,1,49470,,,35468,,5,357,0,0,,0,,,,,,35467.5,17340,1293,7173,5772
-1,4,0,2.25,,3,,2,,,,136400,,10,0.2,0,834,,1,4,241010,150010,,,,,0,38776,1527,15759
-1,4,0,3.75,,2,,1,,,,8361,,8569,0.2,0,7386,,4,4,16769,22011,,,,,0,41625,48489,34599
-1,3,1,1,0,0,0,0,1,2079,,1311,31,78908,0.5,724,1010,0,2,3,1311,3871,31,,,,11,56315,2079,124
-1,1,3,1,5,2,4,0,3,61,,12035,601,89,2,331,404,1,0,1,12035,12035,50,101,,1653,628242,1184,13,6
-1,0,4,,1,,1,,1,30,,,1892,,5,766,0,1,,0,,,,194,875,5622,14168,17,89,1391
-1,0,4,,1,,1,,1,252330,,,1649,,5,401,0,1,,0,,,25,126,,6319,0,242023,7,15
-1,0,4,,2,,2,,2,359666,,,54,,5,1030,0,0,,0,,,29,78.5,,,3,144441,250088,39507
-1,4,0,1,,0,,0,,,,4308,,6,0.2,0,3972,,2,3,4565,4565,,,,,0,1251,9967,23
-1,4,0,4.5,,1,,1,,,,27966,,5,0.2,0,2819,,1,4,139643,155944,,,,,13,39806,59375,1597
-1,2,2,1.5,1,4,2,2,1,576065,,696,4240,28552,1,255,1402,1,3,2,819,572,,,572,7908,0,40703,8516,111327
-1,3,1,1,0,1,0,0,1,6,,1288,6,44,0.5,295,829,0,0,3,1288,,6,,,,0,121001,14,379161
-1,1,3,5,0,4,0,0,1,165056,,54980,1504,1,2,802,646,1,0,1,186171,173,58,,,2227,0,70737,33064,27320
-1,3,1,3,0,2,0,1,1,9920,,18138,308,9997,0.5,82,470,0,1,3,60198,3622,,308,,,41,9920,60623,40248
-1,3,1,2,1,2,0,3,1,370771,,14253,324,101,0.5,403,1680,0,1,3,28538,100,,324,,,7,97717,63088,60918
-1,0,4,,0,,0,,1,61,,,460,,5,408,0,1,,0,,,4,,916.5,,11,48,29331,1676
-1,3,1,1,0,1,0,1,1,170227,,13354,3720,66,0.5,210,1004,0,2,3,13354,9253,,,,3720,0,78237,107662,209992
-1,4,0,1.75,,1,,1,,,,75930,,687,0.2,0,1258,,1,4,95436,94707,,,,,43915,1438,36774,2057
-1,0,4,,1,,1,,2,1244,,,480,,5,356,0,2,,0,,,63,,897.5,,0,1277,1008737,34
-1,1,3,2,0,2,0,0,1,76,,2338,143,4,2,392,273,0,0,1,3657,1018,11,406,,,41796,7,4566,5337
-1,4,0,1.25,,1,,1,,,,17934,,684,0.2,0,566,,0,4,20351,15516,,,,,119778,148957,194,28842
-1,3,1,5,0,11,0,10,1,44,,31759,125,22,0.5,289,948,1,1,3,96959,67364,,125,,,0,58180,225619,7158
-1,0,4,,2,,1,,2,25,,,7228,,5,668,0,3,,0,,,,,889,13566.5,4,2895,4458,1496
-1,1,3,2,1,0,1,0,1,348,,6800,895,1260,2,680,921,1,1,1,13573,,,207,,2272,10,266899,1403,1358
-1,0,4,,1,,1,,1,117,,,683,,5,541,0,1,,0,,,14,402,1157.5,,0,6,9,15948
-1,4,0,1,,-1,,1,,,,16576,,836,0.2,0,1524,,1,4,16576,16706,,,,,33,640570,14244,2994
-1,1,3,1,1,5,1,0,1,108414,,1194,550,33510,2,239,12336,0,5,1,1194,,25,,813,,0,6924,97,143
-1,4,0,2,,1,,2,,,,45355,,46,0.2,0,464,,3,4,56141,45577,,,,,0,233468,28620,28652
-1,1,3,2,0,8,0,0,1,565579,,52566,495,8,2,490,641,0,4,1,104984,,,111,879,,11505,23,9006,117
-1,1,3,1,3,1,3,0,1,103906,,1332,2718,63,2,383,1302,0,2,1,1332,1332,,,1511,3321.5,62897,90396,1519,101475
-1,1,3,1,1,2,1,0,1,451259,,141,150,86178,2,406,2474,0,1,1,141,141,49,201,,,90550,86178,255267,4
-1,0,4,,1,,1,,1,15,,,30,,5,322,0,2,,0,,,29.5,,,,1,3867,413,1206
-1,2,2,2,1,1,0,0,2,528,,780,50,212104,1,294,315,0,3,2,1463,,50,,,,40114,13325,37066,95126
-1,0,4,,2,,2,,2,2802,,,2232,,5,366,0,1,,0,,,5,,613,4155.5,1330,92630,362138,1572
-1,0,4,,0,,1,,1,155,,,2897,,5,196,0,2,,0,,,,113.5,,5680.5,159192,101682,12966,125
-1,1,3,3,0,0,0,0,1,1282,,71,5,23,2,946,1604,0,0,1,101,11,5.33333,,,,11,2590,19,136
-1,4,0,1.5,,2,,2,,,,24782,,95,0.2,0,633,,1,4,26006,26006,,,,,5549,13161,59148,114982
-1,0,4,,1,,1,,1,9,,,466,,5,399,0,2,,0,,,59.5,182,1563,,15,8629,15,14
-1,4,0,1,,1,,0,,,,4025,,67655,0.2,0,1767,,1,4,4025,314,,,,,10,3293,8219,8687
-1,3,1,2,0,0,0,0,1,300772,,16034,,29437,0.5,251,1175,0,1,3,34209,2946,,,,,3,107056,37171,36293
-1,2,2,1,1,-1,0,2,1,17,,15991,1284,98,1,313,534,1,5,2,15991,15991,,93,,2475,2,1401,1915,48
-1,0,4,,1,,0,,1,711,,,122,,5,473,0,1,,0,,,6.5,237.5,,,204677,24,456,33
-1,4,0,1.75,,-1,,2,,,,2310,,16,0.2,0,484,,6,4,3441,5326,,,,,5,764,10783,19708
-1,4,0,1,,0,,0,,,,82016,,24,0.2,0,607,,2,3,82624,,,,,,20,64855,37774,24137
-1,4,0,2.25,,0,,0,,,,21267,,26,0.2,0,498,,2,4,33016,,,,,,20,1585,69233,231683
-1,2,2,1.5,2,1,2,0,1,681593,,1430,4368,10096,1,784,974,0,1,2,1733,1733,,,,4367.5,148,2797,20175,3
-1,4,0,1.75,,0,,1,,,,9096,,10,0.2,0,1084,,5,3,21215,130,,,,,13,106,5298,10440
-1,1,3,2,1,1,1,0,2,76,,1599,293,15,2,734,753,0,0,1,1718,1479,30,,820,,0,9300,231,64
-1,1,3,1,2,1,2,0,2,2749,,19108,4026,6,2,565,590,1,0,1,19108,19108,,,1074,9930,368478,149258,196352,1368
-1,0,4,,1,,0,,1,10161,,,295,,5,776,0,0,,0,,,1,,1176,,1399,11,7,4159
-1,4,0,0.75,,1,,1,,,,10587,,27352,0.2,0,2368,,1,2,19566,,,,,,3,145053,54986,7378
-1,0,4,,0,,0,,1,12,,,3851,,5,270,0,0,,0,,,,440,1100,6931.5,0,198,1225,5
-1,1,3,2,1,1,1,0,1,223931,,7175,1531,428,2,819,1174,0,0,1,12548,,1,341,,4251,331802,448133,53,18677
-1,0,4,,1,,1,,1,286381,,,1049,,5,481,0,0,,0,,,,278.5,844,2796,872774,72294,50,28450
-1,0,4,,0,,0,,1,48,,,138,,5,287,0,1,,0,,,1,,549,,668,1469,18560,4
-1,2,2,1,0,0,0,0,1,5751,,23,23,5751,1,915,3694,0,2,2,23,23,23,,,,19,4675,89143,6827
-1,4,0,1.5,,0,,1,,,,25407,,8,0.2,0,882,,4,3,46323,,,,,,0,1433,1364,80559
-1,4,0,2.5,,1,,1,,,,6977,,17,0.2,0,395,,4,4,13376,,,,,,1265,13317,17031,20050
-1,1,3,1,0,2,0,0,1,316317,,156,156,14559,2,461,518,0,0,1,156,156,1,,467,,0,13067,21,8522
-1,0,4,,1,,1,,1,11307,,,2014,,5,654,0,2,,0,,,,,,2014,4125,760,2855,7395
-1,0,4,,4,,2,,2,5,,,327,,5,209,0,3,,0,,,,215.333,660,,40428,8645,116,11511
-1,4,0,1.75,,3,,1,,,,38203,,29,0.2,0,519,,2,4,46854,45309,,,,,1052,1435,1822,13422
-1,4,0,1.5,,1,,2,,,,1349,,12004,0.2,0,564,,2,4,1745,,,,,,11,48244,145592,141850
-1,2,2,3,0,0,0,0,1,53911,,10507,3812,10,1,225,236,0,2,2,27491,3444,,,1483,6141,568804,158678,284975,34474
-1,0,4,,1,,0,,1,76,,,2438,,5,1372,0,2,,0,,,,411,1238,4051.5,76,176,5153,1514
-1,4,0,2.25,,-1,,1,,,,10997,,41,0.2,0,3290,,2,4,17757,47622,,,,,94,1646,1280,300378
-1,0,4,,1,,2,,1,12,,,1902,,5,332,0,0,,0,,,,191,1619,2899.5,0,6461,36431,145187
-1,4,0,1,,0,,0,,,,1974,,1362,0.2,0,765,,1,3,2132,16,,,,,9,10399,326660,5983
-1,1,3,2,3,5,3,0,3,307151,,10548,2494,4765,2,403,679,0,0,1,19189,,30,,,4958,387476,30315,4,1904
-1,4,0,3.75,,1,,2,,,,18566,,8,0.2,0,626,,4,4,41863,14808,,,,,0,67,20,3749
-1,0,4,,3,,4,,1,2306,,,789,,5,631,0,0,,0,,,,257,,1854,2606,32,40,246
-1,0,4,,0,,0,,1,10,,,102,,5,430,0,1,,0,,,25.6667,331,,,0,31702,9,29
-1,0,4,,1,,0,,1,2237,,,3890,,5,288,0,0,,0,,,,393,,5055,21242,5,7107,56
-1,0,4,,1,,1,,1,288479,,,3596,,5,448,0,0,,0,,,,158,1217,6503.5,50595,18386,43,76456
-1,4,0,1.25,,1,,1,,,,7476,,578,0.2,0,2017,,1,2,11829,15435,,,,,38285,1484643,73362,54941
-1,4,0,1.5,,-1,,1,,,,3511,,8,0.2,0,1233,,1,4,3729,,,,,,10,4023,1642,13225
-1,4,0,1.5,,-1,,2,,,,2439,,408,0.2,0,477,,0,3,3044,3719,,,,,7261,34731,73890,18362
-1,0,4,,1,,1,,1,222177,,,4096,,5,465,0,0,,0,,,11,,,5457.33,1133,6,28258,30
-1,0,4,,2,,2,,1,143582,,,1493,,5,1138,0,1,,0,,,,144,,5541,147264,125244,5629,42
-1,4,0,1.5,,0,,0,,,,713,,24,0.2,0,1169,,2,4,936,489,,,,,21,66,451,2698
-1,0,4,,3,,2,,2,7759,,,904,,5,2020,0,1,,0,,,,401,608.5,1997,64111,22,51,33184
