#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6
-1,5,1,2,0,3,0,4,1,14,,7708,31,113492,0.333333,649,1517,2,3,5,22821,53279,31,,,,12476,655340,326,153757,18863,61850
-1,6,0,1.5,,1,,1,,,,7179,,531,0.142857,0,1217,,1,6,10520,12583,,,,,3,62,8111,31694,41,70
-1,0,6,,7,,7,,2,30385,,,674,,7,753,0,1,,0,,,21,107.5,578,2652,74547,225759,24,2326,41,105
-1,6,0,1.16667,,1,,1,,,,11185,,44498,0.142857,0,728,,1,5,11986,11986,,,,,21811,83520,20361,280591,47599,24337
-1,6,0,2,,0,,1,,,,3759,,9,0.142857,0,300,,1,6,7312,1148,,,,,0,6945,7293,14731,1085,8703
-1,6,0,2.33333,,1,,0,,,,44773,,3,0.142857,0,302,,2,6,58269,55873,,,,,29258,31,985,4388,51,290
-1,0,6,,2,,1,,2,68997,,,851,,7,506,0,1,,0,,,,121,996.8,,0,189205,28,19283,584,66
-1,4,2,1.75,4,7,4,4,1,495916,,2083,2231,891,0.6,260,448,1,1,4,3208,1487,,,820,3641,0,289206,51918,23603,42444,31701
-1,1,5,1,3,6,3,0,2,165612,,4691,715,269266,3,530,350,0,0,1,4691,4691,,243,507,2076,1,27627,4066,1986,8569,2615
-1,1,5,1,1,1,1,0,2,11,,117,314,108,3,181,2301,0,1,1,117,117,16.5,349.5,836,,249027,25768,75,168,48,201
-1,0,6,,2,,2,,1,58,,,1655,,7,574,0,1,,0,,,23,157,715.5,4159.5,15,29,79,9,2876,254
-1,0,6,,1,,1,,1,26174,,,188,,7,656,0,1,,0,,,25.25,314,711,,1656,418922,3460,10,58,716
-1,2,4,2,1,3,1,0,2,59,,17025,10760,24,1.66667,1416,1979,1,4,2,36582,10526,34,,690,42281,59,17451,1261,8804,15865,4506
-1,1,5,3,1,0,1,0,1,503121,,15424,5708,28,3,560,1508,0,0,1,45162,61,20,,1573,13463,3,585,67745,9349,21252,5845
-1,2,4,2.5,1,1,1,1,2,38,,26933,4347,881,1.66667,257,724,1,0,2,103986,,13,,612,8380.5,27891,318047,149473,34,82,16
-1,6,0,1.83333,,1,,1,,,,25585,,553,0.142857,0,306,,1,5,78139,12118,,,,,0,10241,2304,243,37143,132
-1,2,4,2.5,0,3,0,2,1,525,,958,246,70685,1.66667,972,3125,0,3,2,1644,3157,64.5,427,,,8464,211,1358,587509,220192,269
-1,0,6,,2,,1,,2,8,,,2461,,7,568,0,1,,0,,,1,343,753.5,6458,376967,6,24,7,866,1921
-1,5,1,0.8,3,2,0,1,1,51345,,58403,550,55163,0.333333,107,299,0,1,4,58403,58403,,,550,,19367,31098,19,26,2888,201
-1,6,0,1,,1,,2,,,,3328,,2044,0.142857,0,311,,0,5,4063,301,,,,,2,80541,1911,5635,2860,2542
-1,5,1,1.6,0,0,0,1,1,1457,,7711,19,9715,0.333333,383,1600,0,2,5,10547,5896,19,,,,28,1302,7107,2777,1457,232000
-1,5,1,1.2,1,1,0,1,1,2,,4924,170,1505,0.333333,230,573,0,0,5,5232,4616,,170,,,30292,40234,369082,2,2402,3340
-1,1,5,2,1,3,0,0,2,22,,16084,477,46,3,1165,1860,2,0,1,24525,7642,6,327.667,1396,,0,2885,11245,87,5932,2863
-1,0,6,,1,,1,,1,101472,,,6665,,7,1279,0,0,,0,,,,,583.5,9706,13,3,2620,12,1258,518
-1,0,6,,1,,1,,1,73828,,,577,,7,821,0,1,,0,,,15,248,509,2192,18,207113,3683,1499,1258,18
-1,6,0,1.83333,,0,,0,,,,5398,,26,0.142857,0,2035,,3,6,10305,4702,,,,,207590,10327,57626,4864,3221,4465
-1,5,1,1.4,0,0,0,0,1,2733,,3581,46,51,0.333333,292,1903,0,1,5,3643,3554,46,,,,53,2733,189,159,5588,5650
-1,2,4,0.5,1,1,1,1,1,3086,,2210,340,4754,1.66667,867,1755,1,1,1,2210,2210,16,299.5,746,,71,6402,31,81383,35,1295
-1,5,1,2.6,1,1,0,1,3,32,,7996,1498,42,0.333333,141,2188,0,3,5,18003,5393,,,1498,,419419,40267,7125,139988,58443,34341
-1,2,4,1,1,1,1,0,2,54221,,61,5680,574,1.66667,951,2227,0,0,2,61,,61,,1054,10803,59,230,411290,252151,43341,46221
-1,0,6,,0,,1,,1,25484,,,448,,7,519,0,1,,0,,,22,266,1056,,2,55,1014,51,108,7203
-1,5,1,2.2,0,3,0,3,1,79,,5124,164,49,0.333333,424,500,0,1,5,17621,21854,,164,,,13,24124,65024,79,211392,128486
-1,0,6,,2,,2,,2,43120,,,12069,,7,463,0,1,,0,,,6,288,1435,23561,0,271,24499,5790,1400,12
-1,5,1,1,0,0,0,0,1,53,,897,14,3,0.333333,626,1186,0,0,2,1172,1172,14,,,,43,80650,9774,61,11538,1756
-1,0,6,,0,,1,,1,21919,,,64,,7,335,0,2,,0,,,17.2,295,,,134093,1453,5,6,2676,7159
-1,1,5,2,1,5,0,0,1,392,,3359,1685,176577,3,193,1400,1,5,1,4834,1883,19,,471,3958,37972,180044,11,3,835,4
-1,6,0,1.5,,2,,3,,,,9838,,103246,0.142857,0,317,,1,6,12876,11270,,,,,0,271887,10386,40334,34499,14171
-1,0,6,,1,,3,,2,105,,,2580,,7,836,0,3,,0,,,,145,,3797.25,0,64,405,21546,4126,24
-1,6,0,2.33333,,2,,2,,,,17644,,154,0.142857,0,537,,2,6,31457,7351,,,,,10,1509,4257,54381,51,1410
-1,5,1,1.6,1,0,0,0,1,11064,,666,17,25726,0.333333,310,627,0,0,5,895,437,17,,,,5,109184,11060,3,135426,25
-1,5,1,1.2,0,0,0,0,1,72828,,27125,20,57,0.333333,852,1656,0,1,4,50241,4043,20,,,,4,3004,82605,54631,5485,116396
-1,0,6,,1,,0,,1,21,,,547,,7,462,0,1,,0,,,24,71,1396,1740,30543,26,56,22,12,8
-1,6,0,2.5,,1,,2,,,,33027,,630,0.142857,0,1254,,2,6,37731,35778,,,,,63063,14551,198069,104428,5103,311352
-1,6,0,0.666667,,1,,1,,,,63306,,126880,0.142857,0,1785,,1,3,113094,169626,,,,,0,1895,15586,21454,21976,70480
-1,6,0,1.83333,,0,,1,,,,6792,,30,0.142857,0,2036,,5,6,9835,9679,,,,,8,156,1119,1348,359,1105
-1,0,6,,2,,3,,2,569380,,,3558,,7,565,0,2,,0,,,,354,,4198.8,1,34615,1538,10390,866,345
-1,3,3,2.33333,1,1,0,1,1,31304,,15790,1092,6872,1,344,716,0,0,3,44780,76,60,76,,3141,3939,20370,37709,55612,130321,19559
-1,0,6,,2,,2,,2,182877,,,2025,,7,798,0,1,,0,,,18.6667,,,4031.67,7,62946,9134,176,2581,1101
-1,6,0,1.33333,,0,,0,,,,3656,,191,0.142857,0,287,,0,6,4855,4855,,,,,2,131214,17011,18933,1454,942
-1,2,4,2,1,-1,1,0,2,27,,29507,69,3,1.66667,257,1861,1,3,1,60176,,41,152,,,14,60,1310,4,17403,175639
-1,0,6,,1,,1,,1,926,,,420,,7,1009,0,1,,0,,,42,176.5,853.5,,13,11763,9,5983,9273,10060
-1,6,0,1.16667,,1,,1,,,,4398,,3166,0.142857,0,501,,1,5,5891,4019,,,,,174293,21551,7582,44256,111641,18353
-1,4,2,4.5,31,4,3,3,9,18058,,6525,33803,23,0.6,1010,653,4,0,4,16493,7753,,,,33803,0,1018,14193,82103,17426,135
-1,0,6,,1,,1,,1,9921,,,1985,,7,274,0,1,,0,,,,,990.75,3974,762,13455,979,6,23,12
-1,1,5,1,1,1,1,0,1,12,,18407,475,6,3,409,1992,1,0,1,18407,18407,36,81,1110.5,,15,167077,30622,837,7305,4122
-1,1,5,0,3,0,5,0,2,244606,,,796,,3,3066,3965,2,0,0,,,58,400,886,1750,773300,13009,118,18,1578,102
-1,6,0,1.66667,,0,,0,,,,3444,,75,0.142857,0,4535,,1,6,5023,4607,,,,,120868,5728,18585,13852,4385,2896
-1,3,3,1.66667,0,1,0,0,1,5,,395,1994,27102,1,239,2891,0,2,3,441,630,33,,,5917,6,92011,109567,15,2801,51560
-1,6,0,1.33333,,1,,1,,,,8341,,228,0.142857,0,587,,0,6,9557,9489,,,,,3,12994,60,2662,4291,4887
-1,0,6,,0,,0,,1,6422,,,2727,,7,554,0,0,,0,,,21,,899,5907.5,0,49,61501,142832,39010,7843
-1,3,3,7.66667,10,5,10,4,3,129898,,16541,11520,6,1,1804,1459,2,3,3,93367,9900,,,1317,31926,12061,3115,14,2378,357,1619
-1,5,1,2.4,0,2,0,1,1,6,,8048,8,56,0.333333,248,1255,0,2,5,15268,15670,8,,,,19,20979,28049,6560,5935,9182
-1,1,5,1,2,0,2,0,1,13429,,144,2781,63306,3,267,1228,1,0,1,144,,,144,1038.33,10647,0,63306,398620,24,24720,1503
-1,1,5,4,0,3,2,0,1,18,,36101,23867,7,3,311,734,4,1,1,57040,57040,,,1333.33,57668.5,16,75207,21,4172,244,254
-1,0,6,,3,,3,,2,154,,,8567,,7,349,0,0,,0,,,,,743,12478.2,857,4053,2827,1834,1386,3692
-1,4,2,0.75,1,1,0,1,1,170487,,69143,188,2894,0.6,591,850,1,1,3,69143,69143,,188,,,2,767664,142283,232077,8538,8813
-1,5,1,2.6,1,2,0,1,1,1274,,8256,109,7,0.333333,2564,1019,0,1,5,11814,4737,,109,,,59,410,9742,1274,6117,276
-1,0,6,,6,,5,,2,14655,,,7062,,7,720,0,1,,0,,,,297.5,502,17107,20,75059,889,7050,132679,119902
-1,0,6,,1,,1,,2,82230,,,4441,,7,518,0,0,,0,,,,324,802,10377.5,9,3,10,2,5,2
-1,0,6,,12,,23,,3,256,,,6384,,7,706,0,2,,0,,,,,1151.5,9000.75,67955,183503,263335,64404,13973,37867
-1,4,2,5.75,1,11,0,17,1,38,,4511,3605,25,0.6,269,1739,0,1,4,9832,5181,,,1348,5862,14,8308,8,13064,87,7022
-1,6,0,0.5,,0,,1,,,,7832,,32587,0.142857,0,680,,2,3,7832,10934,,,,,49253,8344,4753,18431,9007,1295
-1,0,6,,2,,0,,2,206,,,450,,7,931,0,4,,0,,,16,257.5,1076.5,,1778,3964,4889,1900,456,3
-1,0,6,,3,,2,,1,46222,,,972,,7,1201,0,1,,0,,,32,71,501,2363,108885,13,301,10,10,2896
-1,4,2,1.5,1,0,0,0,1,980,,76164,104,251,0.6,514,710,0,1,4,77517,74811,,104,,,0,32836,60764,912,135,17394
-1,4,2,2,2,3,1,3,2,78646,,59588,378,21,0.6,566,698,0,1,4,62204,62204,30,,726,,10,168250,23193,19920,6464,80582
-1,5,1,2.8,0,4,0,3,1,724,,31034,595,36,0.333333,998,1010,0,4,5,74943,85015,,,595,,0,2114,2289,7184,724,65416
-1,2,4,4,0,3,0,0,1,310,,8326,431,589,1.66667,245,1063,0,0,2,46085,46085,,431,,,662,10,33,7138,3292,1168
-1,2,4,2.5,1,3,1,0,2,325418,,57236,7521,25,1.66667,669,900,1,0,2,87517,166167,,95,741,14623.5,8,150939,33821,614,754655,232023
-1,3,3,2.66667,0,2,0,2,2,70,,13454,1525,17,1,625,1387,0,1,3,24240,12714,,361,775,3439,0,275130,101913,7397,2960,48918
-1,6,0,1.5,,0,,0,,,,35105,,14482,0.142857,0,667,,1,6,49272,68401,,,,,123365,11525,49409,4403,1152,16977
-1,0,6,,1,,1,,1,4203,,,513,,7,700,0,2,,0,,,52.3333,275,1322,,10,16,10401,13047,45629,73756
-1,5,1,1.8,5,2,0,2,1,22,,112576,645,221,0.333333,942,1518,0,0,5,136444,130652,,,645,,26,81778,138742,31199,141335,31724
-1,4,2,1.25,0,1,0,1,1,5425,,25372,2020,2568,0.6,359,400,0,0,4,28256,42956,,,,2020,23136,17156,6828,16334,4021,42377
-1,0,6,,1,,0,,1,1441,,,4170,,7,447,0,0,,0,,,11,,1593,5854,3042,19,1389,122,1003,5
-1,1,5,2,0,3,0,0,1,134045,,20774,755,2,3,493,770,1,0,1,37816,37816,10.3333,,672,3074,294043,561950,113642,17,80,50
-1,6,0,2.66667,,2,,3,,,,54636,,15,0.142857,0,614,,1,6,99635,103902,,,,,8,18698,23266,1372,15970,84636
-1,2,4,1.5,1,0,0,0,1,449,,400,327,1017,1.66667,833,868,1,2,2,553,553,,174.667,784,,131,9676,1687,1219,33,67
-1,2,4,7.5,0,5,0,4,1,153637,,7794,7144,8,1.66667,726,2068,0,0,2,32732,1362,,77,859,13819,63565,59086,18,8388,10390,22793
-1,1,5,2,0,5,0,0,1,928,,3475,142,22,3,252,1081,1,0,1,5249,5249,46,206,,,34,22087,38737,369,5,670
-1,6,0,1,,0,,1,,,,442,,618,0.142857,0,2151,,3,6,442,442,,,,,-13,4626,397395,3597,242,1193
-1,6,0,2.83333,,1,,1,,,,36297,,15,0.142857,0,542,,0,6,69401,24560,,,,,12,134,25,1083,190,7158
-1,4,2,3.25,6,4,5,3,2,322,,14990,1072,35,0.6,306,434,2,2,4,36629,22681,,145,,1999,292,112185,22935,16843,30831,2736
-1,6,0,1,,1,,1,,,,8718,,211,0.142857,0,778,,3,5,8850,8850,,,,,0,2771,433,5660,987,11477
-1,4,2,2.75,4,4,2,6,2,296599,,3199,2294,151,0.6,729,1077,1,2,4,4000,4617,,,1467,3121,102354,124317,69890,28592,249286,24181
-1,6,0,2.16667,,0,,1,,,,12197,,120,0.142857,0,759,,1,6,24997,15239,,,,,0,7381,1346,2577,238,10271
-1,0,6,,3,,5,,2,2198,,,832,,7,479,0,1,,0,,,,416,971,,78162,4031,10166,7411,6,21650
-1,4,2,1.5,0,1,0,1,1,170637,,10869,1306,1605,0.6,581,759,0,1,4,19244,25558,,299,,2312,473869,43314,56083,59181,12842,6019
-1,1,5,0,1,0,1,0,1,15,,,789,,3,443,228,4,0,0,,,26,248.5,,3395,7118,10567,7,664,19,75
-1,5,1,2.2,2,1,0,1,3,2322,,10816,356,6466,0.333333,453,1136,0,0,5,21593,2677,,356,,,155705,6957,447,6361,2322,1401
-1,1,5,4,0,1,0,0,1,9094,,1197,5011,392,3,393,469,0,0,1,2811,1182,,137.5,652,12064,1245,5,8,8,1631,1487
-1,6,0,1.16667,,0,,0,,,,17582,,2401,0.142857,0,580,,0,6,28454,28454,,,,,0,9925,92,17280,235,114
-1,6,0,2.66667,,1,,1,,,,36061,,2985,0.142857,0,1113,,2,6,71546,3303,,,,,6,34767,6840,271,38602,13362
-1,1,5,3,0,3,0,0,1,6,,4657,280,58,3,483,1408,2,3,1,12691,,11.3333,87,1277,,11,7,3,33,31,24
-1,2,4,1.5,0,1,0,0,1,50,,638,58,1596,1.66667,556,323,1,0,2,1250,30,28,87,,,210357,4688,11,17154,10,33347
-1,4,2,2.5,2,4,2,7,2,134836,,51048,1026,16425,0.6,332,1121,1,3,4,141543,84913,,,1025.5,,0,2436,6,159,1712,54842
-1,5,1,2,3,4,0,3,1,55030,,52701,6,180,0.333333,778,810,0,2,5,68627,84640,6,,,,2,52995,43139,1457,5749,1615
-1,6,0,2.66667,,2,,2,,,,10270,,164034,0.142857,0,399,,1,6,37017,2240,,,,,0,18493,1631,49276,135151,197098
-1,0,6,,0,,1,,1,29,,,296,,7,533,0,1,,0,,,6,179.333,616,,533,5,29,997,26239,15334
-1,3,3,2.66667,0,2,1,2,1,19,,19954,237,85146,1,181,788,1,3,3,56815,36036,1,,709,,4,471243,45852,72078,32934,20667
-1,1,5,1,1,1,1,0,1,56549,,8607,3648,43,3,331,804,1,0,1,8607,8607,,,710,5607.33,2815,90,3675,6825,5237,12
-1,1,5,1,1,0,2,0,1,11177,,1620,705,38,3,385,259,0,0,1,1620,1620,7,116,,3386,92480,57640,9,37,5414,17
-1,0,6,,1,,1,,1,12522,,,3026,,7,433,0,0,,0,,,12,339,789,8502,483879,38,1567,24,9885,174
-1,6,0,3.16667,,0,,1,,,,14193,,20,0.142857,0,671,,2,6,30664,,,,,,1421,1606,8421,8723,23,176
-1,6,0,2.16667,,3,,2,,,,9236,,831,0.142857,0,900,,1,6,16214,5195,,,,,124693,137871,307713,23876,24064,24755
-1,0,6,,3,,3,,3,17,,,2819,,7,409,0,1,,0,,,,,622,3917.75,30051,39,30246,34,253,5477
-1,6,0,1.66667,,2,,3,,,,5693,,774,0.142857,0,943,,0,6,6109,983,,,,,0,7135,21448,243381,194372,25938
-1,5,1,1.4,2,1,0,1,2,890,,7927,949,336,0.333333,652,1376,0,1,4,16802,58850,,,949,,0,50400,20154,12,70534,138307
-1,4,2,1.5,0,1,0,1,1,64,,26133,42,509,0.6,779,685,2,1,4,26252,5255,42,,,,60500,10046,60,12754,17090,20604
-1,2,4,1,0,0,1,0,1,136656,,3389,2546,26,1.66667,240,1826,0,0,2,3389,3389,,174,477,4766.5,0,1276,30,19,9,3
-1,6,0,0.833333,,0,,1,,,,61751,,10184,0.142857,0,569,,0,4,83922,,,,,,8768,20372,20369,252995,5707,764
-1,5,1,2.4,2,1,0,1,1,3,,47609,152,676,0.333333,90,1083,0,0,5,93002,89635,,152,,,0,3886,4941,7179,3777,220
-1,0,6,,1,,1,,2,459,,,2145,,7,797,0,0,,0,,,11.3333,109,1129,11595,12,2417,16,453,28,670
-1,1,5,4,1,5,1,0,1,393,,3404,7649,33,3,541,496,1,0,1,8947,2294,,126,,10156,0,10,16,2,9,18
-1,0,6,,1,,1,,2,202949,,,441,,7,1749,0,0,,0,,,14,,,2147,50,3207,6,88794,1267,252875
-1,3,3,3.33333,0,3,0,1,1,10935,,17613,22586,14,1,437,504,1,3,3,42597,14497,,270,,67219,0,24537,85,7,11474,31
-1,1,5,1,2,1,2,0,1,2542,,70458,2959,4,3,240,441,1,0,1,70458,70458,,151,1562,4360,0,13019,20175,458,573,4397
-1,0,6,,4,,4,,3,89023,,,1513,,7,775,0,1,,0,,,6,287,1463,3518.5,16,239461,2893,1428,1262,24587
-1,6,0,2.5,,1,,1,,,,11996,,180,0.142857,0,223,,1,6,28726,12354,,,,,0,58001,16288,508,2819,864
-1,0,6,,1,,1,,1,919,,,20620,,7,501,0,2,,0,,,,116,785,34066,0,11523,24,1350,17225,102268
-1,6,0,1.5,,1,,0,,,,7930,,16,0.142857,0,235,,1,5,11409,7131,,,,,0,2802,385,1485,15350,10567
-1,6,0,1.16667,,1,,0,,,,1272,,17513,0.142857,0,210,,1,6,1417,854,,,,,36063,28,3279,5368,160,95
-1,0,6,,-1,,1,,1,523243,,,1776,,7,192,0,1,,0,,,53,80,994.5,4267,343013,223397,90263,5959,2837,9879
-1,5,1,1.8,1,1,0,1,1,118,,17612,238,1797,0.333333,552,1054,0,0,5,29302,32719,,238,,,0,118,20284,2584,29078,61696
-1,1,5,2,6,1,10,0,2,102020,,8771,2082,169,3,969,287,0,0,1,16719,,61,338,823,7107,2,27062,227685,3578,443578,144589
-1,6,0,2.83333,,1,,1,,,,69524,,16,0.142857,0,595,,1,6,92142,,,,,,1,8780,5577,2914,48610,55058
-1,0,6,,3,,3,,1,243401,,,4316,,7,465,0,1,,0,,,,195,,5346.75,1,6,145736,269,16,1804
-1,2,4,1,0,1,0,4,1,446405,,623,1111,124725,1.66667,356,312,1,1,2,623,,3,194,641,3606,4,3,11,10096,7392,8592
-1,6,0,2.66667,,2,,2,,,,82612,,4,0.142857,0,803,,0,6,119836,103022,,,,,0,4144,2379,274,322,64
-1,3,3,2,0,0,0,0,1,143133,,2176,979,29,1,507,1943,0,0,3,3208,2277,,436,,2064,12,11144,210,3225,514,92
-1,6,0,1.33333,,1,,1,,,,7283,,9967,0.142857,0,1038,,2,5,7863,12354,,,,,27308,3300,1184,1967,30172,83039
-1,4,2,5,3,27,2,46,1,49462,,3663,4708,120,0.6,127,251,3,1,4,10427,11085,,,,4707.5,13,19,386,257,18,270435
-1,0,6,,1,,2,,1,510050,,,3501,,7,6865,0,1,,0,,,,313,724,6414.33,0,3,105407,87330,229140,164125
-1,6,0,2.16667,,1,,1,,,,11347,,7,0.142857,0,795,,1,6,23807,7983,,,,,29,2001,2129,448,12086,1147
-1,2,4,2,1,1,1,1,1,317848,,1961,3449,209,1.66667,244,1261,1,0,2,3383,539,,,833,8681,4407,10129,7108,18644,2961,819
-1,5,1,1,0,1,0,1,1,40,,11552,34,22,0.333333,509,728,0,1,4,11561,11542,34,,,,20020,148298,10250,11216,17483,40
-1,1,5,4,2,4,2,0,2,106667,,12579,1767,5,3,177,1081,0,0,1,24568,24568,,426,1125,2759,53617,10065,5,3,4,4123
-1,6,0,1.5,,0,,0,,,,2618,,9,0.142857,0,3491,,1,6,4198,5250,,,,,7245,785,2778,7307,2098,664
-1,0,6,,2,,2,,3,16702,,,9259,,7,684,0,1,,0,,,,,530,11441.5,152207,74973,88136,26,19572,10440
-1,6,0,2.66667,,2,,2,,,,7728,,17,0.142857,0,506,,3,6,14384,11483,,,,,0,5353,2367,9507,14541,12593
-1,1,5,1,0,9,0,0,1,57016,,581,868,4594,3,239,356,0,4,1,581,,27.5,385.5,,3512,0,6,7,17,1840,4
-1,6,0,3.66667,,7,,8,,,,11836,,503,0.142857,0,765,,1,6,24947,2963,,,,,14,18,5427,11541,8808,977
-1,0,6,,2,,2,,2,90,,,4915,,7,787,0,1,,0,,,,73,505,7228.5,2902,956,20044,5680,5408,173
-1,1,5,3,0,2,1,0,1,5624,,35343,726,3,3,468,860,1,0,1,106030,,,320,928.5,,228,59085,90,1516,7,4080
-1,5,1,1.6,0,0,0,1,1,1456,,2952,22,361,0.333333,441,3704,0,3,5,5588,9287,22,,,,8,7136,100,5643,1456,2928
-1,6,0,2.33333,,2,,1,,,,15010,,116279,0.142857,0,825,,2,6,23238,19654,,,,,4801,163823,27300,30200,7766,19642
-1,0,6,,3,,7,,1,5128,,,2545,,7,345,0,1,,0,,,,189,1229.33,11202,673255,4692,801,2914,8591,4342
-1,0,6,,1,,1,,1,77,,,13747,,7,287,0,1,,0,,,17.6667,106,,41162.5,80622,9054,78955,51718,615077,214771
-1,5,1,2,0,0,0,1,1,10,,5170,405,11505,0.333333,342,1355,2,2,5,15176,897,,405,,,0,8807,496666,10614,8,3457
-1,0,6,,1,,1,,1,31,,,369,,7,527,0,1,,0,,,28.6667,224.5,,1676,1112,16,11,121,43,9
-1,0,6,,1,,1,,1,36922,,,688,,7,943,0,1,,0,,,,112.5,975,,160982,34368,18526,742,71,2623
-1,6,0,3.5,,7,,12,,,,10580,,16,0.142857,0,325,,1,6,29081,3210,,,,,0,5907,4124,35,10589,23289
-1,0,6,,5,,4,,5,147,,,1774,,7,577,0,1,,0,,,,240,543.5,5768,41873,133,28,15,20,1266
-1,6,0,2,,1,,1,,,,18097,,118523,0.142857,0,1024,,1,6,38345,29731,,,,,0,6965,1183,1504,585,3946
-1,0,6,,5,,7,,4,459,,,2050,,7,400,0,0,,0,,,14.3333,,1611,5323.5,772,123,56,34,1824,11227
-1,6,0,1.66667,,1,,1,,,,20424,,33,0.142857,0,1263,,1,6,31111,18186,,,,,35,1240,90,12055,11180,4325
-1,3,3,1.66667,1,-1,1,2,1,59,,11058,91,49,1,587,1053,2,3,3,12521,12521,46,113.5,,,0,136,89046,74611,503730,6464
-1,1,5,9,1,65,2,0,2,9,,2546,7458,10,3,91,190,0,0,1,6812,6702,,,610,12024,1290,51,234,2,8248,17
-1,0,6,,1,,1,,1,250300,,,2496,,7,470,0,0,,0,,,18.5,194,1473,12828,62191,315979,31568,28918,184373,41720
-1,0,6,,0,,0,,1,192577,,,1623,,7,514,0,0,,0,,,11.3333,,805,4448,142768,54,97979,15,6,38
-1,5,1,2,0,2,0,3,1,1380,,3716,65,233,0.333333,69,385,0,0,5,5474,16,65,,,,0,21573,32860,64954,165,1214
-1,1,5,3,0,0,2,0,2,20,,11351,360,9,3,567,670,3,1,1,22816,11215,20.3333,220,1521,,28898,47,1391,78,1709,19992
-1,4,2,2.25,1,0,0,1,1,9264,,10093,128,8953,0.6,1100,1112,0,1,4,21902,133,,128,,,12,1432,8544,5,160,976
-1,3,3,2,0,2,0,3,1,1868,,13562,32,1273,1,263,793,1,10,3,13846,19783,32.3333,,,,0,2884,371,33,86212,2655
-1,1,5,2,3,2,3,0,1,3121,,12885,886,29,3,428,1763,1,0,1,25769,,1,,1181,,311998,410458,29,8,58,6
-1,4,2,1.5,4,3,4,4,1,39795,,5910,830,122371,0.6,305,1583,0,1,4,9371,11976,,292,1367,,27,30585,1186,4,4558,12675
-1,6,0,1.5,,1,,2,,,,3810,,17108,0.142857,0,543,,1,5,3964,4476,,,,,25651,1731,1586,6852,122,10258
-1,6,0,2.5,,1,,1,,,,69725,,11,0.142857,0,576,,0,6,105894,105671,,,,,6,30337,1349,3041,2842,665
-1,1,5,4,3,1,5,0,1,89910,,17714,2159,21,3,975,776,1,0,1,50010,338,,338,,7621,5,1533,22,12791,13,232
-1,4,2,2.5,0,1,0,0,1,2251,,25329,32,15,0.6,534,618,1,2,4,59005,60021,31.5,,,,12,97,1686,2801,34648,31728
-1,1,5,6,2,5,1,0,2,386,,5873,3121,7,3,448,355,0,5,1,17521,17521,,125,,4119.33,0,175,86170,2787,84,7481
-1,2,4,0.5,0,1,0,0,1,266110,,199,666,21,1.66667,400,2050,0,4,1,199,,,375.5,955.5,,60,1362,101,9,10,114120
-1,4,2,2,0,1,0,1,1,147670,,6551,2101,213,0.6,198,1121,0,1,4,11466,,16,,,4186,14,22491,48415,383092,9704,840
-1,2,4,0.5,1,1,0,0,1,234601,,19604,2358,106,1.66667,857,1104,0,1,1,19604,19604,,,1049.5,3666,0,28816,50166,74488,246396,38850
-1,2,4,3.5,1,5,2,2,2,238,,17800,603,187,1.66667,279,747,1,2,2,38301,5013,4,105,1152,,163223,51349,2952,4272,1360,102
-1,1,5,1,0,6,1,0,1,11,,8681,340,90,3,835,3478,3,0,1,8681,8681,,209.5,860,,27,85,68,1029,146,109
-1,6,0,1.16667,,3,,3,,,,91518,,600,0.142857,0,1121,,2,6,97637,97637,,,,,0,144171,165122,3630,205,177
-1,6,0,1.83333,,1,,1,,,,17294,,94330,0.142857,0,819,,2,5,35845,38011,,,,,2,82682,15641,32371,170775,267867
-1,6,0,2.16667,,0,,1,,,,9466,,6,0.142857,0,2474,,3,6,12904,10370,,,,,31,5363,2975,10269,1474,1410
-1,6,0,1.16667,,1,,0,,,,15523,,27594,0.142857,0,350,,2,6,25448,25448,,,,,29,1198,795,74783,159937,83219
-1,0,6,,1,,1,,1,883,,,832,,7,634,0,4,,0,,,40,,862,3146,17,787,10,882,27,23
-1,6,0,2.83333,,1,,1,,,,27078,,70,0.142857,0,1197,,2,6,56977,56977,,,,,24707,11328,918,19370,4215,1804
-1,0,6,,0,,0,,1,32860,,,1093,,7,506,0,0,,0,,,20.3333,73,,3212,4,108266,417,46117,18360,272239
-1,0,6,,1,,0,,1,4572,,,4239,,7,429,0,1,,0,,,,318,978.667,11089,43,4,4,5,263,5
-1,5,1,3.6,0,2,0,2,1,612564,,19810,1368,19,0.333333,274,1095,0,2,5,40340,11099,,,1368,,178390,82244,176194,84113,8998,81906
-1,3,3,3,0,5,0,5,1,100,,9895,1190,37,1,212,347,0,1,3,23152,3675,18,,1534,2018,0,12981,8648,1489,104046,6770
-1,3,3,0,0,0,0,0,1,416,,,213,,1,557,724,1,2,0,,,34,,571,,34935,20,41775,218,56902,5910
-1,5,1,1.2,0,1,0,1,1,1381,,17581,81,267,0.333333,607,1065,0,1,4,18921,24324,,81,,,11,12127,1381,4008,9763,14198
