#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8
-1,2,6,4,1,3,1,2,1,2642,,8307,1530,742,2.33333,653,664,1,1,2,18284,18284,,,746.5,3097.5,11,15037,724,197,1143,890,603,4326
-1,5,3,4.8,3,1,4,1,2,343,,54745,159652,5,0.666667,212,602,0,1,5,177333,55601,,,776,239090,3027,23678,8615,5281,68,35,300,516
-1,3,5,1,2,2,2,2,2,12,,15088,444,207,1.5,301,832,1,2,3,15088,21198,45,88,696,,227769,111995,141254,4,7,3,1341,1115
-1,0,8,,3,,6,,2,72867,,,3221,,9,1070,0,1,,0,,,26,263,1182,20290,547323,54960,14,738,214492,8,16,4
-1,0,8,,2,,1,,2,187397,,,2946,,9,1555,0,0,,0,,,15,,1153,4574.5,25141,64,732,9,20,113,254,9645
-1,7,1,2,0,2,0,2,1,14,,18020,920,17,0.25,337,1381,0,3,6,49032,10428,,,920,,19,1134,194,1187,24,220,309,16
-1,3,5,1.33333,0,1,0,1,1,9255,,2533,457,580,1.5,171,1332,0,0,3,2582,2582,9.33333,,1129,,253455,39071,1641,18699,1532,6,27233,131
-1,2,6,2.5,1,0,1,0,2,3431,,9346,346,112,2.33333,624,547,1,1,2,21889,6936,23.25,,991,,4,48954,1248,14505,211,19593,1984,69
-1,8,0,1.5,,1,,0,,,,3840,,14013,0.111111,0,2719,,1,7,12087,749,,,,,0,2542,8414,1356,1382,3179,10007,5753
-1,6,2,1.83333,2,1,2,2,2,4995,,23838,130,109186,0.428571,851,380,0,1,6,48029,39863,64,195,,,0,9981,40359,162,31552,22793,109776,8697
-1,7,1,2,0,1,0,1,1,2707,,39521,41,77,0.25,61,1055,1,2,7,45117,50344,41,,,,50,2061,579,22836,1688,24622,2707,1453
-1,8,0,1.375,,1,,1,,,,50930,,1436,0.111111,0,2093,,1,8,52171,57308,,,,,27,53442,15064,16629,24497,4948,1662,114
-1,7,1,2.14286,4,5,0,4,2,1761,,58396,436,8581,0.25,1303,800,1,0,7,68355,87551,,436,,,0,4242,20349,14238,1761,25624,1471,39138
-1,6,2,2,0,1,0,1,1,2555,,11160,16,17,0.428571,906,1331,0,3,6,18636,,16,,,,52995,1522,341298,13414,3791,11260,3588,2145
-1,1,7,1,1,0,1,0,1,9123,,13935,1604,1341,4,1472,5172,0,0,1,13935,13935,,135,868.667,2829.67,0,1528,65,90,65,846,46,2666
-1,8,0,2.375,,1,,1,,,,21039,,11,0.111111,0,732,,2,8,37085,20245,,,,,13,19780,3152,26236,40005,125493,18890,13768
-1,0,8,,1,,1,,2,18321,,,809,,9,855,0,1,,0,,,22,191.5,810,2214,23,13,8539,234,251,11,19,24
-1,0,8,,1,,1,,1,600,,,9544,,9,248,0,1,,0,,,11,174,1087,36902,0,63,206,36,4,45,14,1244
-1,7,1,3.57143,10,3,0,4,2,11,,29043,894,7,0.25,509,615,0,0,7,75590,31176,,,894,,0,77242,4388,1746,8499,62,14470,3881
-1,8,0,2,,2,,2,,,,34847,,5,0.111111,0,2488,,1,8,40164,38693,,,,,167412,56019,2670,18155,106,32702,101,47277
-1,7,1,4.85714,0,16,0,35,1,51,,35996,3123,6,0.25,1143,596,0,2,7,92921,26815,,,,3123,0,11419,5489,6022,537,4023,5258,1497
-1,5,3,1.2,2,2,1,2,2,434754,,8365,1205,1753,0.666667,830,1213,0,2,5,8688,8042,18,423,,3173,108334,18728,44,1448,2674,69312,5814,31680
-1,1,7,1,0,3,1,0,1,219,,531,188,1444,4,351,1504,0,0,1,531,531,18,154,545.5,,15811,1444,1839,1134,11,10,30,1243
-1,3,5,1,6,2,5,3,2,231304,,6492,271,951,1.5,1876,1262,1,0,3,6492,15495,66,339.667,,,1086113,191,2604,1445,5778,5606,119674,16991
-1,2,6,1,1,1,1,1,1,20714,,24376,4335,52023,2.33333,297,1289,1,4,2,24376,166,36,310.5,,24733,60471,19,1479,5439,95203,27,54,226087
-1,4,4,1,1,1,2,1,1,164581,,3427,2632,3528,1,1637,771,1,2,4,3427,4040,1,140,1463,8923,10,32,14705,194327,61918,28580,5708,8963
-1,5,3,1.8,2,2,0,3,1,24,,61450,328,12,0.666667,318,665,1,1,4,122152,158827,58,427,500,,30450,408759,12796,98020,305,1411,18279,1425
-1,3,5,3.66667,3,5,1,3,2,15715,,27440,1685,9,1.5,741,1335,1,0,3,77010,77010,28.3333,,1021,7319,27,15,357060,5511,1653,218686,23097,60449
-1,4,4,3,2,3,2,2,3,430460,,2910,53,5,1,480,1982,1,1,4,6177,4392,1,104.5,,,10,1412,2952,4623,60122,37423,29276,9833
-1,1,7,2,1,5,1,0,1,46856,,125994,1821,1,4,564,915,1,0,1,169396,82592,29.5,,962,4899.5,6,3176,20,7,12797,7172,5,21409
-1,1,7,2,2,9,2,0,1,3951,,595,3879,62053,4,687,2396,0,0,1,818,818,,,953.4,11194,22682,21917,5778,4264,382022,12314,42,26
-1,0,8,,2,,2,,2,13607,,,7559,,9,658,0,1,,0,,,,,668,14449.2,1283,37,2391,387,2267,91,2719,785
-1,0,8,,1,,1,,1,119107,,,870,,9,782,0,1,,0,,,12.6667,254.5,708,2850.5,0,784,4940,12881,48278,158635,64463,6
-1,6,2,3.83333,0,2,0,2,1,170,,11105,13073,139573,0.428571,350,198,0,1,6,37193,3548,,,,13073,50817,27212,1619,14344,66099,92002,27629,11
-1,8,0,4.125,,3,,2,,,,45430,,4,0.111111,0,567,,1,8,89913,53673,,,,,119227,508,38757,1122,34,291,5911,2836
-1,0,8,,1,,2,,1,205994,,,5736,,9,1107,0,1,,0,,,,,766,8717.2,72654,11747,17,12,51,22,120662,266317
-1,5,3,0.8,1,1,1,1,2,534746,,3308,885,18173,0.666667,238,749,0,1,4,3308,1534,,370,1143,,1,18400,96486,112575,61724,103844,1522,9760
-1,7,1,1.14286,0,1,0,1,1,465473,,6876,31,6444,0.25,289,1070,0,1,7,8000,5551,31,,,,82026,48433,43722,139808,18671,10020,67644,45906
-1,8,0,2.625,,3,,5,,,,49395,,25,0.111111,0,1515,,1,8,88783,59960,,,,,0,39,77,419,850,99,305,207
-1,1,7,1,1,1,1,0,1,3155,,46,1489,4171,4,531,1985,1,0,1,46,46,13,234,1129,4290.5,419796,15,23,23,313769,464,8,108
-1,4,4,1.5,1,3,1,3,1,27,,8987,1273,17,1,328,411,0,1,4,12362,12362,26,,1252,3788,0,4288,28871,87658,87674,34779,1469,2927
-1,0,8,,0,,0,,1,6286,,,433,,9,563,0,1,,0,,,32,93,,3120,193299,686,655,994,17,388,64,970
-1,6,2,1.66667,1,0,0,1,1,14,,3382,184,647,0.428571,643,6600,0,2,5,5811,3570,,183.5,,,365919,5497,63106,34972,7,2350,103483,570
-1,6,2,1.66667,0,0,0,0,1,50960,,2442,41,5088,0.428571,493,2579,2,1,5,3473,4294,40.5,,,,5737,4398,25843,5660,12782,391,1136,1370
-1,7,1,2.14286,1,0,0,1,1,155,,12521,176,11338,0.25,52,880,3,1,6,26553,28318,,176,,,17340,31846,155,2685,18684,8430,81546,11251
-1,7,1,1.28571,1,1,0,0,1,83574,,2004,149,12301,0.25,275,733,0,0,7,2061,1968,,149,,,5,33144,41760,1792,6876,128,132325,26039
-1,0,8,,2,,1,,1,18854,,,1575,,9,665,0,3,,0,,,23.2,420,1217,10846,693707,324029,7958,10238,1329,14,15,27
-1,6,2,1,0,1,0,1,1,73309,,8221,1189,2907,0.428571,355,1558,0,5,5,14099,22752,35,,,2343,300,8766,4216,75,711,233,250,1323
-1,2,6,3.5,1,2,1,2,1,3059,,14270,2498,4211,2.33333,366,430,0,1,2,26718,26718,,,1142.33,3853.67,188814,2275,711,16,8,2253,22,123
-1,6,2,1.33333,1,1,0,1,1,355702,,53247,8767,107,0.428571,259,1141,1,1,6,55322,51176,,,,8766.5,0,211,70266,191216,330189,93331,148315,381347
-1,0,8,,6,,11,,4,22785,,,5152,,9,956,0,1,,0,,,,,901,6568.33,10,29,46,18,123,49,941,93
-1,8,0,2,,2,,2,,,,65314,,59,0.111111,0,1140,,1,8,79772,78067,,,,,0,11021,13552,46189,87547,5601,204766,156990
-1,1,7,1,2,0,2,0,1,128,,6608,6289,137,4,301,1083,2,0,1,6608,6608,,138.5,804,14045.7,1119,14303,170075,6,14,5,35,7
-1,0,8,,1,,1,,2,2019,,,884,,9,1540,0,2,,0,,,16.25,107.333,,6685,116975,188537,173216,790,24,18,81,380
-1,7,1,1.28571,0,1,0,1,1,2849,,51899,67,32891,0.25,193,2826,0,1,6,52055,103510,67,,,,0,109311,21766,2849,198777,57924,84627,16201
-1,3,5,1.33333,1,1,1,0,1,9190,,955,1370,12320,1.5,1380,1703,2,0,3,1759,152,12,152,,6383,82081,34192,397774,1648,911,382,420,107507
-1,2,6,4.5,1,0,1,0,1,23022,,2095,31423,4038,2.33333,300,250,0,1,2,4135,1944,58,256,568,62552.7,0,2644,7214,27,17600,966,172,125
-1,4,4,2,2,3,2,3,1,237033,,58997,1194,3962,1,351,630,0,0,4,60134,78162,,279,,3024,0,166,58322,355805,3315,142527,61532,374
-1,2,6,2.5,2,7,1,0,2,689,,13925,2165,22,2.33333,610,1362,1,4,2,34890,3212,26,213,634,5951.5,97,4063,4012,1592,3358,986,426,5322
-1,3,5,3,2,2,2,0,3,10319,,51985,2565,8,1.5,630,1033,1,1,3,108436,12238,,233.667,500,11626,250443,5720,4221,1501,4323,1363,316,970
-1,0,8,,1,,1,,1,129,,,741,,9,499,0,2,,0,,,31,190.5,988.333,2522,3290,1058,14,44,104,13,125,22
-1,4,4,1.75,1,1,1,1,1,187266,,7047,965,378,1,581,3564,0,1,4,14111,10836,15,,827.5,2191,273394,23220,60403,5950,1065,60,2889,24531
-1,6,2,1.33333,-1,0,2,0,1,3,,13177,320,142,0.428571,141,843,3,1,6,16991,9362,57,,583,,40,25210,4461,3623,3,194,67357,13061
-1,3,5,5.66667,0,8,0,9,1,79,,9283,561,196,1.5,1030,2675,0,3,3,27756,266,,135,845.333,,140759,291,1104,1421,4748,4,1403,2524
-1,7,1,2.85714,0,2,0,3,1,8,,1916,20,30,0.25,430,1988,0,2,6,4435,403,20,,,,54,50897,12544,5660,23235,299,1112,1183
-1,7,1,3.57143,1,2,0,1,1,10,,39695,436,8,0.25,139,1135,0,1,7,79877,32133,,436,,,339,766,48735,49,10050,16458,2755,9964
-1,7,1,2.14286,0,2,0,2,1,524097,,21402,732,16,0.25,863,1028,0,1,7,44099,41183,,,732,,214506,237464,14546,4538,106429,139044,2098,191490
-1,0,8,,4,,8,,2,47357,,,4474,,9,677,0,2,,0,,,13,,901.5,8342.33,28,144,9,29,15,86,3,27
-1,8,0,1.125,,1,,1,,,,9354,,54447,0.111111,0,1353,,1,8,9597,18115,,,,,23,8339,20539,31743,207022,230393,50492,21132
-1,4,4,2.25,4,3,3,2,2,318126,,2034,373,9013,1,1205,2672,2,1,4,3939,3929,6,148,668,,14409,1799,35737,13268,15932,126752,38296,78995
-1,2,6,4.5,4,6,3,4,2,1620,,15132,1714,21,2.33333,572,667,0,2,2,41599,5645,48,148,829.5,4215,118290,47,30318,260,1014,275780,19401,450855
-1,3,5,3.33333,0,2,0,2,1,4464,,15527,1407,4,1.5,743,793,0,1,3,43021,41437,,,866.667,3028,0,123,15,8222,872,13544,6108,3402
-1,4,4,2.25,3,2,3,2,2,3977,,7234,2334,10,1,367,1475,2,2,4,14812,16094,,128,,4539.5,40129,15881,70,34203,71,8442,13262,48
-1,8,0,1.5,,0,,0,,,,4175,,92,0.111111,0,278,,1,7,5458,3391,,,,,0,161732,26458,79346,1293,17346,20432,8724
-1,8,0,5.75,,6,,8,,,,8261,,16,0.111111,0,472,,0,8,31233,7535,,,,,8603,425,6414,736,161,754,9946,300
-1,0,8,,0,,0,,1,187,,,591,,9,505,0,2,,0,,,3,,787.333,,41,1211,2912,13,1325,23,97,85
-1,2,6,1.5,1,1,1,1,1,7872,,23874,1564,5726,2.33333,562,697,2,3,2,46498,91384,,390,1499.5,2801,1074216,31229,11443,82648,5,65,1300,48229
-1,4,4,2.5,3,3,3,3,1,42,,4361,747,58,1,1225,1977,2,1,4,6458,5333,,130.5,854,1872,13,17807,10,1316,1308,34145,14330,3424
-1,8,0,2.625,,1,,1,,,,28658,,7,0.111111,0,454,,0,8,64905,61399,,,,,265,746,28,83,51,288,81,89
-1,8,0,0.875,,0,,0,,,,10672,,459,0.111111,0,6777,,3,6,10853,12561,,,,,4648,2700,181,19532,4484,5562,5751,7461
-1,5,3,2.6,0,2,0,2,1,2373,,8876,3814,1486,0.666667,356,815,0,1,5,18012,855,,,593,10255,28793,28927,4116,60737,36034,14451,7103,17371
-1,0,8,,3,,3,,2,76,,,6348,,9,644,0,2,,0,,,,181.333,1053,12295.8,31233,57882,48782,1282,255889,19295,1406,99379
-1,0,8,,1,,1,,1,4876,,,825,,9,354,0,1,,0,,,4,215.333,1009.5,3929,51455,222011,9578,43389,50692,41485,502,70097
-1,8,0,2.625,,2,,1,,,,27716,,104,0.111111,0,2255,,2,8,48656,17332,,,,,32850,59561,228200,18975,4136,111,1053,134895
-1,5,3,4.8,9,14,10,14,2,121810,,14116,9819,10,0.666667,280,718,2,0,5,39882,24797,,,,9819.33,9,1167,157506,5300,27529,17210,14421,98207
-1,0,8,,3,,2,,2,285233,,,3001,,9,479,0,0,,0,,,50,180,969,10345.5,6,2680,1538,6,377,594,32,1426
-1,6,2,2,0,1,0,1,1,204380,,8190,22,2367,0.428571,415,746,0,1,6,13340,4836,22,,,,20,65087,248955,156787,1290,253440,1727,164099
-1,1,7,0,0,0,0,0,1,200418,,,1660,,4,343,2412,1,2,0,,,33.75,415,,5534,95080,43,363,6742,5243,4090,98,4013
-1,0,8,,0,,0,,1,11,,,1005,,9,194,0,1,,0,,,40.5,142.333,815.5,5897,10079,130,40,16,4,12,8,29
-1,6,2,1.83333,1,1,0,1,2,1455,,4580,157,45206,0.428571,376,893,0,1,6,7110,6121,,157,,,0,14636,15886,95049,20099,33181,17,1053
-1,0,8,,5,,7,,2,76,,,2863,,9,374,0,0,,0,,,,365.5,1432,4468.75,4556,59,32,122516,40360,214869,1646,179490
-1,8,0,2.75,,1,,1,,,,23738,,9,0.111111,0,919,,1,8,52805,44215,,,,,0,2979,415,1069,303,1406,1021,8880
-1,8,0,1.375,,1,,1,,,,15408,,375,0.111111,0,1327,,1,6,27093,5981,,,,,13,30495,1793,1040,4771,22,175,8282
-1,6,2,1,0,0,0,0,1,60748,,4054,839,4467,0.428571,436,1145,2,0,5,5071,5071,27,,,1650,12,1640,138381,19985,40196,12965,25,15814
-1,1,7,1,0,0,0,0,1,60293,,6633,1323,317,4,633,843,1,3,1,6633,6633,25,,901.5,2816.5,594411,912,27513,5704,5693,10,18,51
-1,0,8,,4,,4,,1,66003,,,2862,,9,454,0,0,,0,,,,187,1201,5968,209739,118063,43945,1975,804,3805,5691,50339
-1,0,8,,2,,2,,2,254,,,3564,,9,493,0,0,,0,,,,272,853.667,9276,11391,21,20,12,4268,1271,51,184
-1,7,1,1,0,1,0,1,1,112,,15018,47,222,0.25,1065,2108,0,1,6,17942,47,47,,,,12,17231,37035,6225,11367,416285,120515,112
-1,0,8,,1,,1,,1,61,,,1907,,9,495,0,1,,0,,,24.5,129.5,591,14311,21519,11,229,868,4804,1053,3185,947
-1,8,0,2.75,,1,,4,,,,5024,,48,0.111111,0,270,,1,8,7733,8117,,,,,10,43194,1696,56,24843,92759,12315,3479
-1,6,2,1.66667,2,2,2,1,2,8708,,36966,1788,10617,0.428571,680,812,0,0,6,37664,37058,1,,,3575,0,1168,428,6812,6294,73,2875,6873
-1,6,2,2.33333,0,0,0,1,1,832,,10200,146,393,0.428571,553,1741,1,1,6,27783,3895,,146,,,0,377,40222,1287,249582,1477,2508,15714
-1,7,1,2.42857,1,0,0,1,1,11374,,38046,169,39,0.25,5896,1207,0,1,7,67725,17772,,169,,,0,191,11374,7270,10274,31525,36145,4197
-1,3,5,4.66667,2,1,2,1,2,27,,12737,1792,4,1.5,861,685,3,0,3,29143,29143,56,109,,2931.33,5600,23500,351443,8523,82,12946,18428,1129
-1,6,2,1.66667,1,0,0,1,1,5041,,12677,73,3372,0.428571,514,516,0,1,6,26165,445,,73,,,0,1282,7,4168,4614,2,1235,275
-1,0,8,,0,,1,,1,161849,,,1600,,9,523,0,1,,0,,,3.5,124.5,942.5,5330,646376,39558,20198,152861,17068,7459,120,13
-1,7,1,1.71429,0,2,0,4,1,94,,15476,404,62282,0.25,195,1256,0,2,7,21905,13288,,404,,,0,94,20529,28407,10356,3874,26433,34328
-1,1,7,1,0,0,0,0,1,23,,380,642,14435,4,582,561,1,2,1,380,,4.5,381,817,2086,115,70,43,15,74,3305,708,76
-1,0,8,,1,,1,,2,3765,,,2368,,9,201,0,1,,0,,,36,114,912.333,8012,8,6,13,2020,11,21,210,5633
-1,7,1,5.71429,2,7,0,13,1,45414,,25052,9114,55,0.25,545,1252,0,0,7,97732,127404,,,,9114,0,37,11590,15188,101041,170,15721,25801
-1,7,1,1.14286,0,1,0,1,1,1485,,8600,52,3343,0.25,367,653,0,1,7,8933,9949,52,,,,33,33744,721485,226598,6885,28664,1485,250360
-1,6,2,2.5,0,4,0,4,1,32,,101037,31,60,0.428571,1240,1377,0,1,6,192743,181220,31,,,,0,1189,1964,819,25,26211,54529,2163
-1,0,8,,1,,1,,1,202,,,1545,,9,436,0,1,,0,,,35.5,184,655,3755,338718,3,21,3,165204,1094,39,44
-1,5,3,2.8,0,0,1,2,1,1381,,21960,756,6,0.666667,302,313,0,3,5,97651,,,168,1050,,8,3,3474,1348,178238,23557,1071,23
-1,8,0,3.25,,2,,2,,,,57493,,7,0.111111,0,451,,1,8,89702,54984,,,,,309192,1432,44,4454,56,2989,1448,20
-1,8,0,2,,1,,2,,,,7480,,8,0.111111,0,1262,,1,7,15180,2649,,,,,7,71946,86411,49393,25544,4747,1273,6188
-1,8,0,1.5,,0,,0,,,,9805,,91,0.111111,0,1460,,1,8,11711,8787,,,,,55,3105,107917,63460,21480,40525,8300,20412
-1,8,0,1,,1,,1,,,,2512,,30,0.111111,0,1513,,1,6,2738,2112,,,,,1436,269,4078,2940,125,5822,1482,4740
-1,0,8,,2,,2,,1,107,,,1433,,9,278,0,1,,0,,,24,239,898,3056.33,2814,921,4860,1520,17010,3029,2828,35
-1,1,7,2,2,2,2,0,2,231600,,15907,825,1341,4,658,4141,1,4,1,31671,143,6,143,792,3891,230853,105050,18767,4479,694,1365,175023,33728
-1,8,0,2.25,,0,,0,,,,19605,,141,0.111111,0,1162,,3,7,36754,19308,,,,,27,6698,4743,1127,2941,1798,1537,12882
-1,3,5,1.66667,1,0,1,0,1,22217,,9599,557,169,1.5,522,1678,0,1,3,10335,,1,133.5,1257.5,,2,41931,94880,46929,11,19291,12,3
-1,4,4,2.5,1,2,1,2,1,554939,,28937,1118,64,1,305,1269,0,3,4,41570,27848,,,513,1723,0,26,6043,1079,1502,304,78,3
-1,8,0,1.5,,1,,1,,,,7925,,1641,0.111111,0,1352,,1,8,9154,2328,,,,,28829,30097,1616,58038,302504,33,21498,303280
-1,7,1,1.71429,0,3,0,3,1,743,,36110,320,255,0.25,384,660,0,1,6,67757,42746,,320,,,102368,80778,560001,52832,552,743,6999,67619
-1,0,8,,1,,1,,2,165061,,,561,,9,407,0,0,,0,,,5,314,1151,1764,3,15,7,91,391,112,23,740
-1,8,0,1.125,,1,,1,,,,10892,,56,0.111111,0,1420,,2,6,16125,12206,,,,,59518,126125,5882,6197,54065,285,1449,19951
-1,7,1,1.85714,4,0,0,1,2,4,,5040,35,13,0.25,67,970,0,2,6,8768,4028,35,,,,3938,148,2709,1301,308,1152,2985,5635
-1,5,3,2.2,2,1,2,1,1,11282,,32663,931,101,0.666667,1033,1669,0,0,5,46233,39370,,134,678,1980,0,2895,1405,19223,12872,4459,11,20164
-1,6,2,3.33333,0,2,0,2,1,122,,7875,508,20,0.428571,129,259,0,1,6,16744,8633,,95,920,,137926,16348,34,54,8935,3671,5,1321
-1,8,0,1.625,,1,,1,,,,44691,,24,0.111111,0,847,,1,7,52332,54543,,,,,221695,10336,21429,1310,5713,2911,2932,22955
-1,1,7,2,1,5,1,0,2,35,,103921,14004,17,4,377,1103,1,2,1,188328,188328,28,,1332,27109.7,106521,1376,7,1279,1,327,33,1234
-1,3,5,1.66667,1,0,1,0,1,140153,,45885,4198,42,1.5,537,286,1,1,3,111560,165053,,386,1066.5,9235,8783,165,1381,1137,1369,542,39,904
-1,5,3,2.2,2,0,3,1,2,94428,,2747,63,316,0.666667,221,440,2,3,5,3242,2573,26,137,,,12,1379,2990,5636,69,1554,3247,2866
-1,1,7,14,34,101,41,0,7,18,,4957,7752,1,4,1292,714,3,0,1,20015,4718,,,771,9148.6,38510,20,4,127,20,984,2,1281
-1,6,2,3,-1,5,0,3,1,14,,17877,6695,135,0.428571,282,942,0,2,6,41301,1596,,376,,13013,40202,1125,4513,1514,34,182027,3397,1131
-1,1,7,2,1,1,1,0,1,138509,,6801,3208,46,4,221,1106,1,0,1,11965,11965,11,104,1022,6037.67,5,8,42,14,1438,15802,102306,10258
-1,0,8,,2,,2,,2,5980,,,1836,,9,800,0,0,,0,,,8,372,534,4785,15,26,44,10,6665,1662,13059,8440
-1,0,8,,2,,4,,3,3587,,,11078,,9,414,0,1,,0,,,67,89,,16578.2,0,35,14,1002,7,388,4,1408
-1,2,6,0.5,2,2,2,0,2,454002,,2510,7673,994,2.33333,561,1001,1,1,1,2510,2510,66,110,1226,21705.5,0,3040,241,34107,111084,7114,14585,60468
-1,1,7,1,25,7,49,0,7,-13359,,656,11021,8654,4,783,1279,0,1,1,656,,,217.5,,15342.6,1056,55,1695,10,621,32,26241,29952
-1,8,0,1.5,,1,,1,,,,25881,,2254,0.111111,0,1075,,1,6,42027,50072,,,,,52,1730,59397,9245,286,16898,173,308
-1,8,0,1.5,,2,,4,,,,13636,,35489,0.111111,0,2175,,1,7,13769,26657,,,,,0,36312,9991,5695,44889,4604,5288,1739
-1,0,8,,2,,3,,3,249,,,556,,9,614,0,1,,0,,,20,,769.8,,0,32954,13265,31474,21873,2903,5848,8442
-1,8,0,0.75,,0,,1,,,,2470,,3715,0.111111,0,1993,,0,5,2557,1204,,,,,13,45242,2734,30359,2891,10164,116171,20161
-1,4,4,4.25,0,4,1,3,1,11198,,6442,1835,377,1,925,1429,1,1,4,26101,24721,,83,,2419,35,7143,9327,5089,32307,1486,5741,1391
-1,4,4,5.5,8,10,4,9,4,29,,8277,16187,102,1,681,681,0,0,4,23106,6672,,,,16186.8,24,33,10018,50,5785,130,25,41
-1,8,0,1.375,,0,,1,,,,19581,,16622,0.111111,0,1169,,1,7,21504,8232,,,,,5,5747,5175,1420,4725,5092,33259,28661
-1,8,0,1.125,,0,,2,,,,1174,,13641,0.111111,0,402,,1,5,1904,1251,,,,,12,82264,27620,30068,1766,2902,9643,14820
-1,7,1,1.71429,1,1,0,1,1,83,,54371,823,4,0.25,222,823,0,4,7,56034,52923,,,823,,7,169889,1509,155568,1135,14458,87744,2832
-1,8,0,1.5,,0,,1,,,,9569,,8,0.111111,0,328,,3,6,9938,10349,,,,,9,2799,4420,5892,3010,4162,11607,1131
-1,0,8,,30,,76,,3,70861,,,3720,,9,725,0,3,,0,,,1,104,927.667,8956,450787,30324,20358,2617,1330,39,102298,7434
-1,5,3,4,0,4,0,3,1,19,,15967,7956,7,0.666667,210,655,1,1,5,34382,29520,1,,,11933,107355,353,104149,9363,276778,9894,7083,117
-1,3,5,2.33333,1,0,1,0,1,137993,,39545,222,2275,1.5,388,1090,0,2,3,155835,232641,55,263.5,,,431598,10124,10324,1593,9926,26034,44,41585
-1,3,5,2,4,3,5,1,2,188692,,8036,1717,6,1.5,623,1248,2,1,3,10496,12145,38,308,666,3786,2717,4790,1330,133856,162,6932,11423,14870
-1,8,0,2.125,,2,,1,,,,3245,,693,0.111111,0,625,,1,8,6050,3401,,,,,22,33488,57446,21434,6042,1058,4165,1653
-1,1,7,3,4,10,5,0,2,10323,,12895,3105,10,4,765,1139,1,4,1,32446,5639,6,175,716,6943.67,2298,93398,8,669,63806,14,1827,633
-1,8,0,1.125,,0,,1,,,,2739,,71,0.111111,0,1287,,1,7,2763,3449,,,,,19,1606,1393,10061,7021,407,1231,4142
-1,0,8,,1,,0,,1,199223,,,58,,9,556,0,1,,0,,,11.5,198.5,,,0,11,4,10,3,34,4,2707
-1,1,7,2,1,1,2,0,1,74,,1219,707,6,4,596,1125,0,3,1,1244,1193,4.33333,79,1053,2752,268944,26593,6268,147358,130181,9062,47452,15268
-1,3,5,8.33333,4,14,6,16,3,16982,,6170,7371,3,1.5,449,418,0,0,3,23871,4044,6,164.5,818,35702,15,3313,7,571,658,1087,1120,3321
-1,0,8,,0,,1,,1,637,,,1512,,9,373,0,0,,0,,,17,147.667,,2909.75,1638,29,18,15,13,12,20,345
-1,6,2,2,1,1,0,1,2,4,,7191,26332,629,0.428571,91,365,1,2,6,15357,3517,,,,26332,0,27452,4243,16926,1819,6815,1637,218
-1,7,1,1.28571,0,4,0,2,1,149591,,19562,23,13121,0.25,625,1895,0,3,7,23337,18594,23,,,,17612,27026,12152,76335,14555,1478,7086,9828
-1,8,0,2,,1,,2,,,,4950,,365,0.111111,0,1120,,1,8,7996,5286,,,,,5577,8,1438,140,1227,30,153,24
-1,0,8,,0,,0,,1,137884,,,399,,9,616,0,1,,0,,,15.3333,230,896,,3,18693,357,12,643,364,6,15
-1,1,7,9,5,78,8,0,3,47,,1817,6700,54,4,384,251,0,1,1,4415,4415,,,478,7737,6,24,7209,12,94,195,2707,4149
-1,1,7,2,0,0,0,0,1,14,,11244,651,18,4,375,703,1,6,1,19374,3113,,200,830.8,,101697,21978,40133,35763,4365,4656,14125,338
-1,6,2,1.66667,0,2,1,2,2,206,,58222,378,31,0.428571,1737,1009,0,1,6,59916,17800,,378,,,4,5565,3124,18425,354,34122,4450,58
-1,0,8,,1,,1,,2,72,,,15206,,9,399,0,1,,0,,,,,684,17626.2,11,10,17,5,8,43,136,10
-1,0,8,,2,,1,,2,57,,,703,,9,276,0,1,,0,,,45.3333,156.5,772,3627,10058,8962,2622,5,408,1393,10,1363
-1,2,6,1,1,1,1,1,1,8233,,6571,1155,206,2.33333,597,1126,3,1,2,6571,2427,52,133,921.5,2450.5,27,15347,307,3108,1374,240,1010,361
-1,1,7,1,1,5,1,0,1,102620,,35614,508,432,4,580,1588,1,0,1,35614,35614,27.6667,325,1049,,0,504,2492,11,30,1410,7,22
-1,6,2,3,0,1,0,0,1,13051,,6464,450,7,0.428571,78,307,0,2,6,13354,5932,11,,888,,781,31,27,2916,5834,26,20287,19104
-1,2,6,1,2,1,1,0,2,808,,15891,288,1992,2.33333,653,2182,1,3,2,15891,15891,11.6667,370.5,952,,10391,51820,3978,14556,15631,11784,20362,11023
-1,6,2,2,0,1,0,1,1,258,,1425,491,38963,0.428571,281,1091,0,2,6,2701,4789,37,,944,,0,9,248,260139,229027,236202,90567,37129
-1,7,1,0.857143,0,1,0,1,1,300,,74194,1208,149419,0.25,693,1062,0,1,5,75377,26024,,,1208,,0,82256,153695,36291,59062,24280,4,5474
-1,3,5,1.66667,1,2,1,1,2,5006,,16185,2377,4283,1.5,585,674,0,0,3,20484,12184,,424,578,5230.5,16,10013,27257,9915,1679,48746,5831,5516
